[Header],,,,,,
INVESTIGATOR NAME,BeadStudio User,,,,,
PROJECT NAME,20211117_QEIC21-03-11_MCU10_1-12,,,,,
EXPERIMENT NAME,20211117_QEIC21-03-11_MCU10_1-12,,,,,
DATE,20211117,,,,,
[Manifests],,,,,,
A,MethylationEPIC_v-1-0_B4,,,,,
[Data],,,,,,
Sample_Name,Sample_Plate,Sample_Well,Sample_group,Pool_ID,Sentrix_ID,Sentrix_Position
403320,MCU10,A01,Group1,,205751550002,R01C01
217725,MCU10,B01,Group1,,205751550002,R02C01
210950,MCU10,C01,Group1,,205751550002,R03C01
213579,MCU10,D01,Group1,,205751550002,R04C01
217802,MCU10,E01,Group1,,205751550002,R05C01
213914,MCU10,F01,Group1,,205751550002,R06C01
211229,MCU10,G01,Group1,,205751550002,R07C01
213013,MCU10,H01,Group1,,205751550002,R08C01
218862,MCU10,A02,Group1,,205771830139,R01C01
218563,MCU10,B02,Group1,,205771830139,R02C01
201985,MCU10,C02,Group1,,205771830139,R03C01
205711,MCU10,D02,Group1,,205771830139,R04C01
207899,MCU10,E02,Group1,,205771830139,R05C01
204516,MCU10,F02,Group1,,205771830139,R06C01
404290,MCU10,G02,Group1,,205771830139,R07C01
202076,MCU10,H02,Group1,,205771830139,R08C01
217729,MCU10,A03,Group1,,205771830133,R01C01
217673-216773,MCU10,B03,Group1,,205771830133,R02C01
205091,MCU10,C03,Group1,,205771830133,R03C01
211206,MCU10,D03,Group1,,205771830133,R04C01
203419,MCU10,E03,Group1,,205771830133,R05C01
216604,MCU10,F03,Group1,,205771830133,R06C01
209527,MCU10,G03,Group1,,205771830133,R07C01
207835,MCU10,H03,Group1,,205771830133,R08C01
404796,MCU10,A04,Group1,,205771830134,R01C01
213896,MCU10,B04,Group1,,205771830134,R02C01
400460,MCU10,C04,Group1,,205771830134,R03C01
218203,MCU10,D04,Group1,,205771830134,R04C01
202410,MCU10,E04,Group1,,205771830134,R05C01
401980,MCU10,F04,Group1,,205771830134,R06C01
218779,MCU10,G04,Group1,,205771830134,R07C01
218810,MCU10,H04,Group1,,205771830134,R08C01
218909,MCU10,A05,Group1,,205756360031,R01C01
401968,MCU10,B05,Group1,,205756360031,R02C01
217727,MCU10,C05,Group1,,205756360031,R03C01
205138,MCU10,D05,Group1,,205756360031,R04C01
203694,MCU10,E05,Group1,,205756360031,R05C01
pool_women,MCU10,F05,Group1,,205756360031,R06C01
207966,MCU10,G05,Group1,,205756360031,R07C01
pool_men,MCU10,H05,Group1,,205756360031,R08C01
216673,MCU10,A06,Group1,,205751550003,R01C01
218393,MCU10,B06,Group1,,205751550003,R02C01
403764,MCU10,C06,Group1,,205751550003,R03C01
217528,MCU10,D06,Group1,,205751550003,R04C01
205263,MCU10,E06,Group1,,205751550003,R05C01
201616,MCU10,F06,Group1,,205751550003,R06C01
215675,MCU10,G06,Group1,,205751550003,R07C01
218651,MCU10,H06,Group1,,205751550003,R08C01
209440,MCU10,A07,Group1,,205771830140,R01C01
218010,MCU10,B07,Group1,,205771830140,R02C01
400064,MCU10,C07,Group1,,205771830140,R03C01
201887-201857,MCU10,D07,Group1,,205771830140,R04C01
209214,MCU10,E07,Group1,,205771830140,R05C01
213232,MCU10,F07,Group1,,205771830140,R06C01
402821,MCU10,G07,Group1,,205771830140,R07C01
401817,MCU10,H07,Group1,,205771830140,R08C01
206889,MCU10,A08,Group1,,205751550091,R01C01
212582,MCU10,B08,Group1,,205751550091,R02C01
211626,MCU10,C08,Group1,,205751550091,R03C01
400062,MCU10,D08,Group1,,205751550091,R04C01
214683,MCU10,E08,Group1,,205751550091,R05C01
216922-216822,MCU10,F08,Group1,,205751550091,R06C01
402881-30321,MCU10,G08,Group1,,205751550091,R07C01
216999,MCU10,H08,Group1,,205751550091,R08C01
404711,MCU10,A09,Group1,,205756360023,R01C01
209450,MCU10,B09,Group1,,205756360023,R02C01
211814,MCU10,C09,Group1,,205756360023,R03C01
206404,MCU10,D09,Group1,,205756360023,R04C01
216652,MCU10,E09,Group1,,205756360023,R05C01
219006,MCU10,F09,Group1,,205756360023,R06C01
202071,MCU10,G09,Group1,,205756360023,R07C01
204601,MCU10,H09,Group1,,205756360023,R08C01
209968,MCU10,A10,Group1,,205751550001,R01C01
209671,MCU10,B10,Group1,,205751550001,R02C01
212554,MCU10,C10,Group1,,205751550001,R03C01
218501,MCU10,D10,Group1,,205751550001,R04C01
210595,MCU10,E10,Group1,,205751550001,R05C01
216381,MCU10,F10,Group1,,205751550001,R06C01
203500,MCU10,G10,Group1,,205751550001,R07C01
400382,MCU10,H10,Group1,,205751550001,R08C01
203201,MCU10,A11,Group1,,205751550141,R01C01
205052,MCU10,B11,Group1,,205751550141,R02C01
208266,MCU10,C11,Group1,,205751550141,R03C01
216579,MCU10,D11,Group1,,205751550141,R04C01
400370,MCU10,E11,Group1,,205751550141,R05C01
403993,MCU10,F11,Group1,,205751550141,R06C01
218162,MCU10,G11,Group1,,205751550141,R07C01
211635,MCU10,H11,Group1,,205751550141,R08C01
218835,MCU10,A12,Group1,,205756360033,R01C01
216800,MCU10,B12,Group1,,205756360033,R02C01
210012,MCU10,C12,Group1,,205756360033,R03C01
214119,MCU10,D12,Group1,,205756360033,R04C01
204237,MCU10,E12,Group1,,205756360033,R05C01
403320,MCU10,F12,Group1,,205756360033,R06C01
215127,MCU10,G12,Group1,,205756360033,R07C01
210950,MCU10,H12,Group1,,205756360033,R08C01
