[Header],,,,,,
INVESTIGATOR NAME,BeadStudio User,,,,,
PROJECT NAME,20210927_QEIC21-03-10_MCU01_1-12,,,,,
EXPERIMENT NAME,20210927_QEIC21-03-10_MCU01_1-12,,,,,
DATE,20210927,,,,,
[Manifests],,,,,,
A,MethylationEPIC_v-1-0_B4,,,,,
[Data],,,,,,
Sample_Name,Sample_Plate,Sample_Well,Sample_group,Pool_ID,Sentrix_ID,Sentrix_Position
216257,MCU01,A01,Group1,,205460720112,R01C01
211345,MCU01,B01,Group1,,205460720112,R02C01
202183,MCU01,C01,Group1,,205460720112,R03C01
213662,MCU01,D01,Group1,,205460720112,R04C01
403867,MCU01,E01,Group1,,205460720112,R05C01
205582,MCU01,F01,Group1,,205460720112,R06C01
403582,MCU01,G01,Group1,,205460720112,R07C01
208803,MCU01,H01,Group1,,205460720112,R08C01
212049,MCU01,A02,Group1,,205460720069,R01C01
204392,MCU01,B02,Group1,,205460720069,R02C01
204773,MCU01,C02,Group1,,205460720069,R03C01
210833,MCU01,D02,Group1,,205460720069,R04C01
210392,MCU01,E02,Group1,,205460720069,R05C01
217824,MCU01,F02,Group1,,205460720069,R06C01
201482,MCU01,G02,Group1,,205460720069,R07C01
201711,MCU01,H02,Group1,,205460720069,R08C01
pool_men,MCU01,A03,Group1,,205460720173,R01C01
203777,MCU01,B03,Group1,,205460720173,R02C01
pool_women,MCU01,C03,Group1,,205460720173,R03C01
410623,MCU01,D03,Group1,,205460720173,R04C01
204106,MCU01,E03,Group1,,205460720173,R05C01
218975,MCU01,F03,Group1,,205460720173,R06C01
204394,MCU01,G03,Group1,,205460720173,R07C01
210920,MCU01,H03,Group1,,205460720173,R08C01
401150,MCU01,A04,Group1,,205460720139,R01C01
205075,MCU01,B04,Group1,,205460720139,R02C01
404546,MCU01,C04,Group1,,205460720139,R03C01
205387,MCU01,D04,Group1,,205460720139,R04C01
217547,MCU01,E04,Group1,,205460720139,R05C01
210793,MCU01,F04,Group1,,205460720139,R06C01
201768,MCU01,G04,Group1,,205460720139,R07C01
207159,MCU01,H04,Group1,,205460720139,R08C01
204602,MCU01,A05,Group1,,205460730152,R01C01
203993,MCU01,B05,Group1,,205460730152,R02C01
211918,MCU01,C05,Group1,,205460730152,R03C01
206274,MCU01,D05,Group1,,205460730152,R04C01
211379,MCU01,E05,Group1,,205460730152,R05C01
216860,MCU01,F05,Group1,,205460730152,R06C01
207037,MCU01,G05,Group1,,205460730152,R07C01
215566,MCU01,H05,Group1,,205460730152,R08C01
217978,MCU01,A06,Group1,,205460730175,R01C01
205051,MCU01,B06,Group1,,205460730175,R02C01
209465,MCU01,C06,Group1,,205460730175,R03C01
210245,MCU01,D06,Group1,,205460730175,R04C01
218798,MCU01,E06,Group1,,205460730175,R05C01
pool_men,MCU01,F06,Group1,,205460730175,R06C01
403771,MCU01,G06,Group1,,205460730175,R07C01
pool_women,MCU01,H06,Group1,,205460730175,R08C01
201051,MCU01,A07,Group1,,205460730057,R01C01
208075,MCU01,B07,Group1,,205460730057,R02C01
411089,MCU01,C07,Group1,,205460730057,R03C01
203042,MCU01,D07,Group1,,205460730057,R04C01
210981,MCU01,E07,Group1,,205460730057,R05C01
215253,MCU01,F07,Group1,,205460730057,R06C01
211905,MCU01,G07,Group1,,205460730057,R07C01
403747,MCU01,H07,Group1,,205460730057,R08C01
202892,MCU01,A08,Group1,,205460730187,R01C01
202374,MCU01,B08,Group1,,205460730187,R02C01
205917,MCU01,C08,Group1,,205460730187,R03C01
206173,MCU01,D08,Group1,,205460730187,R04C01
207119,MCU01,E08,Group1,,205460730187,R05C01
203325,MCU01,F08,Group1,,205460730187,R06C01
210938,MCU01,G08,Group1,,205460730187,R07C01
208016,MCU01,H08,Group1,,205460730187,R08C01
203583,MCU01,A09,Group1,,205460720094,R01C01
217248,MCU01,B09,Group1,,205460720094,R02C01
404158,MCU01,C09,Group1,,205460720094,R03C01
216903,MCU01,D09,Group1,,205460720094,R04C01
214015,MCU01,E09,Group1,,205460720094,R05C01
403363,MCU01,F09,Group1,,205460720094,R06C01
403004,MCU01,G09,Group1,,205460720094,R07C01
401809,MCU01,H09,Group1,,205460720094,R08C01
410936,MCU01,A10,Group1,,205460720131,R01C01
404044,MCU01,B10,Group1,,205460720131,R02C01
208050,MCU01,C10,Group1,,205460720131,R03C01
403634,MCU01,D10,Group1,,205460720131,R04C01
218962,MCU01,E10,Group1,,205460720131,R05C01
218907,MCU01,F10,Group1,,205460720131,R06C01
204412,MCU01,G10,Group1,,205460720131,R07C01
205466,MCU01,H10,Group1,,205460720131,R08C01
210329,MCU01,A11,Group1,,205460720148,R01C01
218576,MCU01,B11,Group1,,205460720148,R02C01
212998,MCU01,C11,Group1,,205460720148,R03C01
213048,MCU01,D11,Group1,,205460720148,R04C01
205232,MCU01,E11,Group1,,205460720148,R05C01
215488,MCU01,F11,Group1,,205460720148,R06C01
403804,MCU01,G11,Group1,,205460720148,R07C01
209801,MCU01,H11,Group1,,205460720148,R08C01
403628,MCU01,A12,Group1,,205460720056,R01C01
205390,MCU01,B12,Group1,,205460720056,R02C01
204758,MCU01,C12,Group1,,205460720056,R03C01
400805,MCU01,D12,Group1,,205460720056,R04C01
216848,MCU01,E12,Group1,,205460720056,R05C01
210253,MCU01,F12,Group1,,205460720056,R06C01
206740,MCU01,G12,Group1,,205460720056,R07C01
214020,MCU01,H12,Group1,,205460720056,R08C01
