SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
1	1275	8744	8744
2	1275	17456	17456
3	1275	13109	13109
4	1275	11368	11368
5	1275	15744	15744
6	1275	13012	13012
7	1275	7415	7415
8	1275	7833	7833
9	1275	10007	10007
10	1275	13564	13564
11	1275	12285	12285
12	1275	9634	9634
13	1275	10301	10301
14	1275	11125	11125
15	1275	10568	10568
16	1275	12302	12302
17	1275	12069	12069
18	1275	14411	14411
0	1276	3887111	2206511
1	1276	8543	8543
2	1276	16590	16590
3	1276	12804	12804
4	1276	11015	11015
5	1276	15105	15105
6	1276	12648	12648
7	1276	7115	7115
8	1276	7571	7571
9	1276	9816	9816
10	1276	13234	13234
11	1276	11942	11942
12	1276	9265	9265
13	1276	9893	9893
14	1276	11198	11198
15	1276	10452	10452
16	1276	12186	12186
17	1276	11696	11696
18	1276	13720	13720
0	1277	3892428	2138750
1	1277	8001	8001
2	1277	15857	15857
3	1277	12282	12282
4	1277	10865	10865
5	1277	14403	14403
6	1277	12447	12447
7	1277	7040	7040
8	1277	7333	7333
9	1277	9585	9585
10	1277	12895	12895
11	1277	11527	11527
12	1277	9384	9384
13	1277	9973	9973
14	1277	10683	10683
15	1277	10147	10147
16	1277	12058	12058
17	1277	11254	11254
18	1277	13742	13742
0	1278	3902055	2034857
1	1278	7810	7810
2	1278	14533	14533
3	1278	11717	11717
4	1278	10380	10380
5	1278	13652	13652
6	1278	11602	11602
7	1278	6706	6706
8	1278	6959	6959
9	1278	9156	9156
10	1278	12485	12485
11	1278	11101	11101
12	1278	8674	8674
13	1278	9341	9341
14	1278	10322	10322
15	1278	9735	9735
16	1278	11420	11420
17	1278	11008	11008
18	1278	13248	13248
0	1301	3857746	2524927
1	1301	9739	9739
2	1301	19634	19634
3	1301	14376	14376
4	1301	12698	12698
5	1301	17641	17641
6	1301	14503	14503
7	1301	8252	8252
8	1301	8678	8678
9	1301	11142	11142
10	1301	14729	14729
11	1301	13416	13416
12	1301	10835	10835
13	1301	11257	11257
14	1301	12459	12459
15	1301	11590	11590
16	1301	13993	13993
17	1301	13256	13256
18	1301	15960	15960
0	1302	3851461	2597254
1	1302	10104	10104
2	1302	20270	20270
3	1302	14798	14798
4	1302	13111	13111
5	1302	18014	18014
6	1302	14841	14841
7	1302	8546	8546
8	1302	8964	8964
9	1302	11372	11372
10	1302	15107	15107
11	1302	14060	14060
12	1302	11022	11022
13	1302	11988	11988
14	1302	12690	12690
15	1302	11915	11915
16	1302	14040	14040
17	1302	13846	13846
18	1302	15755	15755
0	1303	3853607	2599988
1	1303	10143	10143
2	1303	19735	19735
3	1303	14385	14385
4	1303	12805	12805
5	1303	17936	17936
6	1303	14559	14559
7	1303	8612	8612
8	1303	8882	8882
9	1303	11201	11201
10	1303	14986	14986
11	1303	13963	13963
12	1303	11049	11049
13	1303	11719	11719
14	1303	12717	12717
15	1303	11784	11784
16	1303	14205	14205
17	1303	13725	13725
18	1303	15891	15891
0	1304	3851170	2601079
1	1304	10218	10218
2	1304	20493	20493
3	1304	14953	14953
4	1304	12730	12730
5	1304	18342	18342
6	1304	14956	14956
7	1304	8598	8598
8	1304	9003	9003
9	1304	11282	11282
10	1304	15115	15115
11	1304	14291	14291
12	1304	10735	10735
13	1304	11571	11571
14	1304	12910	12910
15	1304	11847	11847
16	1304	14245	14245
17	1304	13555	13555
18	1304	15890	15890
0	1305	3851159	2598946
1	1305	10117	10117
2	1305	20402	20402
3	1305	14763	14763
4	1305	13104	13104
5	1305	18211	18211
6	1305	14778	14778
7	1305	8577	8577
8	1305	8847	8847
9	1305	11610	11610
10	1305	15046	15046
11	1305	13827	13827
12	1305	11193	11193
13	1305	11987	11987
14	1305	12780	12780
15	1305	11905	11905
16	1305	13906	13906
17	1305	13653	13653
18	1305	16039	16039
0	1306	3850656	2618388
1	1306	10253	10253
2	1306	20487	20487
3	1306	14834	14834
4	1306	13131	13131
5	1306	18129	18129
6	1306	15012	15012
7	1306	8526	8526
8	1306	8983	8983
9	1306	11267	11267
10	1306	14902	14902
11	1306	14209	14209
12	1306	11064	11064
13	1306	11867	11867
14	1306	12674	12674
15	1306	11805	11805
16	1306	14082	14082
17	1306	14053	14053
18	1306	15970	15970
0	1307	3851954	2589365
1	1307	9990	9990
2	1307	20325	20325
3	1307	14864	14864
4	1307	12775	12775
5	1307	18620	18620
6	1307	14575	14575
7	1307	8777	8777
8	1307	8737	8737
9	1307	11198	11198
10	1307	15274	15274
11	1307	13882	13882
12	1307	11067	11067
13	1307	11486	11486
14	1307	12637	12637
15	1307	11794	11794
16	1307	14176	14176
17	1307	13861	13861
18	1307	15912	15912
0	1308	3856427	2543064
1	1308	9953	9953
2	1308	20021	20021
3	1308	14350	14350
4	1308	12657	12657
5	1308	18049	18049
6	1308	14618	14618
7	1308	8418	8418
8	1308	8750	8750
9	1308	10936	10936
10	1308	14706	14706
11	1308	13739	13739
12	1308	10834	10834
13	1308	11578	11578
14	1308	12561	12561
15	1308	11585	11585
16	1308	13730	13730
17	1308	13410	13410
18	1308	15582	15582
0	1309	3860407	2514274
1	1309	9620	9620
2	1309	19590	19590
3	1309	14513	14513
4	1309	12299	12299
5	1309	17509	17509
6	1309	14124	14124
7	1309	8283	8283
8	1309	8712	8712
9	1309	10873	10873
10	1309	14561	14561
11	1309	13609	13609
12	1309	10659	10659
13	1309	11303	11303
14	1309	12430	12430
15	1309	11594	11594
16	1309	13373	13373
17	1309	13288	13288
18	1309	15157	15157
0	1310	3853770	2551495
1	1310	10203	10203
2	1310	20481	20481
3	1310	14629	14629
4	1310	12909	12909
5	1310	18284	18284
6	1310	14726	14726
7	1310	8426	8426
8	1310	8856	8856
9	1310	11157	11157
10	1310	14944	14944
11	1310	13817	13817
12	1310	10690	10690
13	1310	11607	11607
14	1310	12826	12826
15	1310	11692	11692
16	1310	13975	13975
17	1310	13466	13466
18	1310	15446	15446
0	1311	3854229	2554690
1	1311	9727	9727
2	1311	20608	20608
3	1311	14427	14427
4	1311	13011	13011
5	1311	18064	18064
6	1311	14619	14619
7	1311	8490	8490
8	1311	8878	8878
9	1311	11415	11415
10	1311	14805	14805
11	1311	14059	14059
12	1311	10954	10954
13	1311	11557	11557
14	1311	12424	12424
15	1311	11502	11502
16	1311	13937	13937
17	1311	13514	13514
18	1311	15684	15684
0	1312	3856282	2547217
1	1312	9752	9752
2	1312	20108	20108
3	1312	14606	14606
4	1312	12553	12553
5	1312	17924	17924
6	1312	14640	14640
7	1312	8432	8432
8	1312	8684	8684
9	1312	11042	11042
10	1312	14726	14726
11	1312	13550	13550
12	1312	10672	10672
13	1312	11466	11466
14	1312	12610	12610
15	1312	11850	11850
16	1312	13852	13852
17	1312	13450	13450
18	1312	15705	15705
0	1313	3854320	2566475
1	1313	9972	9972
2	1313	20226	20226
3	1313	14759	14759
4	1313	12834	12834
5	1313	18014	18014
6	1313	14639	14639
7	1313	8496	8496
8	1313	8766	8766
9	1313	11118	11118
10	1313	14926	14926
11	1313	13925	13925
12	1313	10817	10817
13	1313	11606	11606
14	1313	12664	12664
15	1313	11588	11588
16	1313	14156	14156
17	1313	13569	13569
18	1313	15509	15509
0	1314	3854308	2561395
1	1314	10013	10013
2	1314	20646	20646
3	1314	14519	14519
4	1314	12702	12702
5	1314	18275	18275
6	1314	14366	14366
7	1314	8381	8381
8	1314	8795	8795
9	1314	11367	11367
10	1314	14935	14935
11	1314	13907	13907
12	1314	10922	10922
13	1314	11345	11345
14	1314	12804	12804
15	1314	11594	11594
16	1314	13972	13972
17	1314	13572	13572
18	1314	15481	15481
0	1315	3853855	2538350
1	1315	9977	9977
2	1315	20416	20416
3	1315	14598	14598
4	1315	12898	12898
5	1315	18104	18104
6	1315	14390	14390
7	1315	8591	8591
8	1315	8846	8846
9	1315	11403	11403
10	1315	14995	14995
11	1315	13825	13825
12	1315	10760	10760
13	1315	11475	11475
14	1315	12741	12741
15	1315	11797	11797
16	1315	13964	13964
17	1315	13734	13734
18	1315	15535	15535
0	1316	3852173	2573052
1	1316	9818	9818
2	1316	20690	20690
3	1316	14829	14829
4	1316	13111	13111
5	1316	18242	18242
6	1316	14755	14755
7	1316	8656	8656
8	1316	8842	8842
9	1316	11459	11459
10	1316	14878	14878
11	1316	13695	13695
12	1316	10850	10850
13	1316	11778	11778
14	1316	12779	12779
15	1316	11894	11894
16	1316	14127	14127
17	1316	13516	13516
18	1316	15812	15812
0	1317	3854361	2567333
1	1317	9918	9918
2	1317	20769	20769
3	1317	14625	14625
4	1317	12619	12619
5	1317	17898	17898
6	1317	14680	14680
7	1317	8427	8427
8	1317	8786	8786
9	1317	11047	11047
10	1317	14806	14806
11	1317	14023	14023
12	1317	10909	10909
13	1317	11632	11632
14	1317	12603	12603
15	1317	11604	11604
16	1317	13752	13752
17	1317	13690	13690
18	1317	15755	15755
0	1318	3856441	2538132
1	1318	9899	9899
2	1318	20438	20438
3	1318	14268	14268
4	1318	12653	12653
5	1318	18189	18189
6	1318	14517	14517
7	1318	8570	8570
8	1318	8647	8647
9	1318	11028	11028
10	1318	14989	14989
11	1318	13590	13590
12	1318	10748	10748
13	1318	11509	11509
14	1318	12619	12619
15	1318	11546	11546
16	1318	13615	13615
17	1318	13342	13342
18	1318	15296	15296
0	1319	3856007	2529173
1	1319	9879	9879
2	1319	20529	20529
3	1319	14680	14680
4	1319	12717	12717
5	1319	18365	18365
6	1319	14355	14355
7	1319	8491	8491
8	1319	8649	8649
9	1319	11121	11121
10	1319	14733	14733
11	1319	13489	13489
12	1319	10527	10527
13	1319	11247	11247
14	1319	12657	12657
15	1319	11608	11608
16	1319	13973	13973
17	1319	13617	13617
18	1319	15260	15260
0	1320	3858168	2532792
1	1320	9700	9700
2	1320	20235	20235
3	1320	14424	14424
4	1320	12484	12484
5	1320	17705	17705
6	1320	14681	14681
7	1320	8360	8360
8	1320	8487	8487
9	1320	11029	11029
10	1320	14559	14559
11	1320	13695	13695
12	1320	10569	10569
13	1320	11488	11488
14	1320	12286	12286
15	1320	11612	11612
16	1320	13584	13584
17	1320	13196	13196
18	1320	15642	15642
0	1321	3856085	2567933
1	1321	10048	10048
2	1321	20679	20679
3	1321	14569	14569
4	1321	12714	12714
5	1321	18311	18311
6	1321	14810	14810
7	1321	8557	8557
8	1321	8752	8752
9	1321	10897	10897
10	1321	14571	14571
11	1321	13699	13699
12	1321	10695	10695
13	1321	11462	11462
14	1321	12150	12150
15	1321	11601	11601
16	1321	13563	13563
17	1321	13459	13459
18	1321	15282	15282
0	1322	3857602	2553884
1	1322	9959	9959
2	1322	20459	20459
3	1322	14569	14569
4	1322	12828	12828
5	1322	18057	18057
6	1322	14312	14312
7	1322	8231	8231
8	1322	8434	8434
9	1322	11152	11152
10	1322	14753	14753
11	1322	13632	13632
12	1322	10499	10499
13	1322	11201	11201
14	1322	12523	12523
15	1322	11448	11448
16	1322	13577	13577
17	1322	13422	13422
18	1322	15246	15246
0	1323	3857216	2544641
1	1323	9850	9850
2	1323	20526	20526
3	1323	14311	14311
4	1323	12702	12702
5	1323	17837	17837
6	1323	14430	14430
7	1323	8464	8464
8	1323	8601	8601
9	1323	11051	11051
10	1323	14806	14806
11	1323	13643	13643
12	1323	10772	10772
13	1323	11301	11301
14	1323	12526	12526
15	1323	11638	11638
16	1323	13735	13735
17	1323	13210	13210
18	1323	15285	15285
0	1324	3854534	2590806
1	1324	9917	9917
2	1324	20755	20755
3	1324	14479	14479
4	1324	12721	12721
5	1324	18354	18354
6	1324	14872	14872
7	1324	8449	8449
8	1324	8761	8761
9	1324	11514	11514
10	1324	14604	14604
11	1324	13834	13834
12	1324	10632	10632
13	1324	11657	11657
14	1324	12568	12568
15	1324	11481	11481
16	1324	13721	13721
17	1324	13503	13503
18	1324	15548	15548
0	1325	3857320	2559718
1	1325	9727	9727
2	1325	20283	20283
3	1325	14731	14731
4	1325	12481	12481
5	1325	18027	18027
6	1325	14803	14803
7	1325	8506	8506
8	1325	8759	8759
9	1325	11006	11006
10	1325	14468	14468
11	1325	13571	13571
12	1325	10774	10774
13	1325	11453	11453
14	1325	12548	12548
15	1325	11201	11201
16	1325	13743	13743
17	1325	13282	13282
18	1325	15221	15221
0	1326	3857682	2547814
1	1326	9910	9910
2	1326	20137	20137
3	1326	14275	14275
4	1326	12603	12603
5	1326	17876	17876
6	1326	14442	14442
7	1326	8420	8420
8	1326	8499	8499
9	1326	11055	11055
10	1326	14633	14633
11	1326	13846	13846
12	1326	10705	10705
13	1326	11341	11341
14	1326	12378	12378
15	1326	11288	11288
16	1326	13992	13992
17	1326	13381	13381
18	1326	15441	15441
0	1327	3859224	2526367
1	1327	9532	9532
2	1327	20483	20483
3	1327	14376	14376
4	1327	12571	12571
5	1327	17722	17722
6	1327	14526	14526
7	1327	8394	8394
8	1327	8501	8501
9	1327	10907	10907
10	1327	14527	14527
11	1327	13617	13617
12	1327	10402	10402
13	1327	11314	11314
14	1327	12229	12229
15	1327	11418	11418
16	1327	13432	13432
17	1327	13378	13378
18	1327	15351	15351
0	1328	3859190	2540957
1	1328	9701	9701
2	1328	20150	20150
3	1328	14267	14267
4	1328	12409	12409
5	1328	17880	17880
6	1328	14564	14564
7	1328	8432	8432
8	1328	8582	8582
9	1328	10921	10921
10	1328	14598	14598
11	1328	13657	13657
12	1328	10510	10510
13	1328	11262	11262
14	1328	12155	12155
15	1328	11568	11568
16	1328	13656	13656
17	1328	13181	13181
18	1328	15221	15221
0	1329	3859767	2532621
1	1329	9860	9860
2	1329	20355	20355
3	1329	14258	14258
4	1329	12214	12214
5	1329	17983	17983
6	1329	14366	14366
7	1329	8398	8398
8	1329	8595	8595
9	1329	11009	11009
10	1329	13997	13997
11	1329	13424	13424
12	1329	10727	10727
13	1329	11353	11353
14	1329	12330	12330
15	1329	11422	11422
16	1329	13290	13290
17	1329	13453	13453
18	1329	15103	15103
0	1330	3855120	2591046
1	1330	9970	9970
2	1330	20834	20834
3	1330	14820	14820
4	1330	12772	12772
5	1330	18456	18456
6	1330	14657	14657
7	1330	8455	8455
8	1330	8714	8714
9	1330	11100	11100
10	1330	14631	14631
11	1330	13785	13785
12	1330	10746	10746
13	1330	11377	11377
14	1330	12478	12478
15	1330	11388	11388
16	1330	13805	13805
17	1330	13469	13469
18	1330	15327	15327
0	1331	3856857	2555942
1	1331	9588	9588
2	1331	20901	20901
3	1331	14391	14391
4	1331	12724	12724
5	1331	18010	18010
6	1331	14640	14640
7	1331	8518	8518
8	1331	8763	8763
9	1331	11118	11118
10	1331	14680	14680
11	1331	13680	13680
12	1331	10670	10670
13	1331	11326	11326
14	1331	12442	12442
15	1331	11506	11506
16	1331	13712	13712
17	1331	13223	13223
18	1331	15155	15155
0	1332	3859007	2529805
1	1332	9643	9643
2	1332	20220	20220
3	1332	14269	14269
4	1332	12418	12418
5	1332	18004	18004
6	1332	14485	14485
7	1332	8322	8322
8	1332	8559	8559
9	1332	10948	10948
10	1332	14690	14690
11	1332	13465	13465
12	1332	10506	10506
13	1332	11174	11174
14	1332	12310	12310
15	1332	11501	11501
16	1332	13630	13630
17	1332	13535	13535
18	1332	15218	15218
0	1333	3856292	2573847
1	1333	9901	9901
2	1333	20713	20713
3	1333	14564	14564
4	1333	12683	12683
5	1333	18312	18312
6	1333	14621	14621
7	1333	8410	8410
8	1333	8713	8713
9	1333	11032	11032
10	1333	14657	14657
11	1333	13721	13721
12	1333	10881	10881
13	1333	11358	11358
14	1333	12419	12419
15	1333	11513	11513
16	1333	13580	13580
17	1333	13489	13489
18	1333	15045	15045
0	1334	3850788	2609872
1	1334	10209	10209
2	1334	21842	21842
3	1334	14916	14916
4	1334	12846	12846
5	1334	18845	18845
6	1334	14857	14857
7	1334	8562	8562
8	1334	8972	8972
9	1334	11120	11120
10	1334	15012	15012
11	1334	14047	14047
12	1334	10807	10807
13	1334	11524	11524
14	1334	12883	12883
15	1334	11654	11654
16	1334	13766	13766
17	1334	13732	13732
18	1334	15522	15522
0	1335	3855033	2571383
1	1335	10105	10105
2	1335	21255	21255
3	1335	14539	14539
4	1335	12555	12555
5	1335	18390	18390
6	1335	14701	14701
7	1335	8452	8452
8	1335	8682	8682
9	1335	11106	11106
10	1335	14798	14798
11	1335	13732	13732
12	1335	10611	10611
13	1335	11504	11504
14	1335	12447	12447
15	1335	11595	11595
16	1335	13777	13777
17	1335	13414	13414
18	1335	15208	15208
0	1336	3858910	2532553
1	1336	9808	9808
2	1336	20611	20611
3	1336	14323	14323
4	1336	12495	12495
5	1336	17901	17901
6	1336	14475	14475
7	1336	8447	8447
8	1336	8434	8434
9	1336	10989	10989
10	1336	14524	14524
11	1336	13481	13481
12	1336	10697	10697
13	1336	11278	11278
14	1336	12040	12040
15	1336	11359	11359
16	1336	13523	13523
17	1336	13270	13270
18	1336	15339	15339
0	1337	3858828	2525859
1	1337	9865	9865
2	1337	20723	20723
3	1337	14499	14499
4	1337	12451	12451
5	1337	17970	17970
6	1337	14354	14354
7	1337	8210	8210
8	1337	8604	8604
9	1337	11095	11095
10	1337	14301	14301
11	1337	13719	13719
12	1337	10632	10632
13	1337	11405	11405
14	1337	12311	12311
15	1337	11309	11309
16	1337	13524	13524
17	1337	13303	13303
18	1337	14801	14801
0	1338	3851347	2612716
1	1338	10210	10210
2	1338	22017	22017
3	1338	14851	14851
4	1338	12754	12754
5	1338	19135	19135
6	1338	15053	15053
7	1338	8553	8553
8	1338	8699	8699
9	1338	11047	11047
10	1338	14714	14714
11	1338	13866	13866
12	1338	10897	10897
13	1338	11681	11681
14	1338	12833	12833
15	1338	11636	11636
16	1338	13874	13874
17	1338	13618	13618
18	1338	15119	15119
0	1339	3853533	2591445
1	1339	9973	9973
2	1339	21475	21475
3	1339	14720	14720
4	1339	12882	12882
5	1339	18676	18676
6	1339	14987	14987
7	1339	8477	8477
8	1339	8777	8777
9	1339	10939	10939
10	1339	14627	14627
11	1339	13822	13822
12	1339	10671	10671
13	1339	11405	11405
14	1339	12609	12609
15	1339	11718	11718
16	1339	13704	13704
17	1339	13535	13535
18	1339	15374	15374
0	1340	3855807	2561777
1	1340	9592	9592
2	1340	21117	21117
3	1340	14761	14761
4	1340	12705	12705
5	1340	18573	18573
6	1340	14526	14526
7	1340	8209	8209
8	1340	8652	8652
9	1340	10918	10918
10	1340	14758	14758
11	1340	13914	13914
12	1340	10478	10478
13	1340	11051	11051
14	1340	12328	12328
15	1340	11549	11549
16	1340	13942	13942
17	1340	13595	13595
18	1340	15429	15429
0	1341	3854326	2591945
1	1341	9663	9663
2	1341	21250	21250
3	1341	14723	14723
4	1341	12827	12827
5	1341	18543	18543
6	1341	14889	14889
7	1341	8516	8516
8	1341	8880	8880
9	1341	11058	11058
10	1341	14700	14700
11	1341	13878	13878
12	1341	10650	10650
13	1341	11487	11487
14	1341	12409	12409
15	1341	11343	11343
16	1341	13797	13797
17	1341	13667	13667
18	1341	15298	15298
0	1342	3851547	2614230
1	1342	9949	9949
2	1342	21893	21893
3	1342	14817	14817
4	1342	13008	13008
5	1342	18577	18577
6	1342	15163	15163
7	1342	8589	8589
8	1342	8890	8890
9	1342	11214	11214
10	1342	14745	14745
11	1342	13821	13821
12	1342	10726	10726
13	1342	11490	11490
14	1342	12641	12641
15	1342	11604	11604
16	1342	13962	13962
17	1342	13764	13764
18	1342	15504	15504
0	1343	3852090	2603295
1	1343	9832	9832
2	1343	21763	21763
3	1343	14905	14905
4	1343	12952	12952
5	1343	18732	18732
6	1343	14906	14906
7	1343	8588	8588
8	1343	9024	9024
9	1343	11234	11234
10	1343	14694	14694
11	1343	14280	14280
12	1343	10745	10745
13	1343	11243	11243
14	1343	12487	12487
15	1343	11357	11357
16	1343	13848	13848
17	1343	13924	13924
18	1343	15300	15300
0	1344	3855483	2579453
1	1344	9921	9921
2	1344	21500	21500
3	1344	14606	14606
4	1344	12621	12621
5	1344	18395	18395
6	1344	14634	14634
7	1344	8261	8261
8	1344	8908	8908
9	1344	11007	11007
10	1344	14520	14520
11	1344	13522	13522
12	1344	10802	10802
13	1344	11307	11307
14	1344	12556	12556
15	1344	11178	11178
16	1344	13838	13838
17	1344	13576	13576
18	1344	15269	15269
0	1345	3853357	2586176
1	1345	9765	9765
2	1345	21557	21557
3	1345	14861	14861
4	1345	12836	12836
5	1345	18634	18634
6	1345	14789	14789
7	1345	8770	8770
8	1345	8920	8920
9	1345	11095	11095
10	1345	14687	14687
11	1345	13684	13684
12	1345	10701	10701
13	1345	11634	11634
14	1345	12538	12538
15	1345	11493	11493
16	1345	13677	13677
17	1345	13446	13446
18	1345	15460	15460
0	1346	3851459	2601677
1	1346	9929	9929
2	1346	22144	22144
3	1346	14850	14850
4	1346	12839	12839
5	1346	18807	18807
6	1346	15096	15096
7	1346	8752	8752
8	1346	8753	8753
9	1346	11441	11441
10	1346	14673	14673
11	1346	13934	13934
12	1346	10755	10755
13	1346	11414	11414
14	1346	12581	12581
15	1346	11452	11452
16	1346	13645	13645
17	1346	13861	13861
18	1346	15519	15519
0	1347	3847777	2651873
1	1347	10240	10240
2	1347	22282	22282
3	1347	15136	15136
4	1347	13061	13061
5	1347	19050	19050
6	1347	15283	15283
7	1347	8754	8754
8	1347	9270	9270
9	1347	11531	11531
10	1347	14826	14826
11	1347	14090	14090
12	1347	11150	11150
13	1347	11578	11578
14	1347	12575	12575
15	1347	11960	11960
16	1347	13714	13714
17	1347	13967	13967
18	1347	15660	15660
0	1348	3855254	2565847
1	1348	10075	10075
2	1348	21136	21136
3	1348	14707	14707
4	1348	12612	12612
5	1348	18424	18424
6	1348	14678	14678
7	1348	8467	8467
8	1348	8926	8926
9	1348	11084	11084
10	1348	14701	14701
11	1348	13682	13682
12	1348	10588	10588
13	1348	11416	11416
14	1348	12370	12370
15	1348	11483	11483
16	1348	13580	13580
17	1348	13396	13396
18	1348	15325	15325
0	1349	3853439	2586808
1	1349	9833	9833
2	1349	21375	21375
3	1349	14927	14927
4	1349	12796	12796
5	1349	18571	18571
6	1349	14911	14911
7	1349	8431	8431
8	1349	9011	9011
9	1349	11011	11011
10	1349	14815	14815
11	1349	14050	14050
12	1349	10759	10759
13	1349	11550	11550
14	1349	12479	12479
15	1349	11381	11381
16	1349	13611	13611
17	1349	13547	13547
18	1349	15407	15407
0	1350	3847719	2652501
1	1350	9961	9961
2	1350	22474	22474
3	1350	14964	14964
4	1350	12995	12995
5	1350	19038	19038
6	1350	15257	15257
7	1350	8617	8617
8	1350	9148	9148
9	1350	11391	11391
10	1350	15080	15080
11	1350	14203	14203
12	1350	11257	11257
13	1350	11536	11536
14	1350	12895	12895
15	1350	11935	11935
16	1350	13843	13843
17	1350	13805	13805
18	1350	15786	15786
0	1351	3848081	2626770
1	1351	10041	10041
2	1351	21972	21972
3	1351	15029	15029
4	1351	12896	12896
5	1351	18920	18920
6	1351	15017	15017
7	1351	8753	8753
8	1351	9063	9063
9	1351	11654	11654
10	1351	15119	15119
11	1351	14372	14372
12	1351	10954	10954
13	1351	11917	11917
14	1351	12766	12766
15	1351	11858	11858
16	1351	14092	14092
17	1351	13855	13855
18	1351	15545	15545
0	1352	3850137	2618888
1	1352	10084	10084
2	1352	21693	21693
3	1352	15007	15007
4	1352	12826	12826
5	1352	18921	18921
6	1352	15247	15247
7	1352	8656	8656
8	1352	8841	8841
9	1352	11129	11129
10	1352	14877	14877
11	1352	14321	14321
12	1352	10995	10995
13	1352	11632	11632
14	1352	12603	12603
15	1352	11644	11644
16	1352	13960	13960
17	1352	13642	13642
18	1352	15689	15689
0	1353	3849679	2625452
1	1353	9921	9921
2	1353	21915	21915
3	1353	14900	14900
4	1353	13012	13012
5	1353	18845	18845
6	1353	15059	15059
7	1353	8607	8607
8	1353	9097	9097
9	1353	11323	11323
10	1353	14981	14981
11	1353	13947	13947
12	1353	10999	10999
13	1353	11780	11780
14	1353	12667	12667
15	1353	11611	11611
16	1353	14098	14098
17	1353	13850	13850
18	1353	15613	15613
0	1354	3846565	2677796
1	1354	10254	10254
2	1354	22172	22172
3	1354	14926	14926
4	1354	13331	13331
5	1354	19396	19396
6	1354	15246	15246
7	1354	8692	8692
8	1354	9108	9108
9	1354	11625	11625
10	1354	15272	15272
11	1354	14102	14102
12	1354	10970	10970
13	1354	11574	11574
14	1354	13012	13012
15	1354	11741	11741
16	1354	14047	14047
17	1354	14155	14155
18	1354	15716	15716
0	1355	3851826	2623788
1	1355	9893	9893
2	1355	21653	21653
3	1355	14917	14917
4	1355	12811	12811
5	1355	18974	18974
6	1355	14933	14933
7	1355	8466	8466
8	1355	8998	8998
9	1355	11236	11236
10	1355	14899	14899
11	1355	13918	13918
12	1355	10617	10617
13	1355	11480	11480
14	1355	12617	12617
15	1355	11691	11691
16	1355	13887	13887
17	1355	13721	13721
18	1355	15367	15367
0	1356	3848845	2630974
1	1356	10116	10116
2	1356	22310	22310
3	1356	14904	14904
4	1356	13036	13036
5	1356	19520	19520
6	1356	15338	15338
7	1356	8641	8641
8	1356	8965	8965
9	1356	11288	11288
10	1356	14992	14992
11	1356	13907	13907
12	1356	10986	10986
13	1356	11524	11524
14	1356	12767	12767
15	1356	11760	11760
16	1356	13724	13724
17	1356	13898	13898
18	1356	15383	15383
0	1357	3849542	2623118
1	1357	10039	10039
2	1357	21755	21755
3	1357	15131	15131
4	1357	13265	13265
5	1357	19106	19106
6	1357	15438	15438
7	1357	8520	8520
8	1357	8892	8892
9	1357	11215	11215
10	1357	14654	14654
11	1357	14122	14122
12	1357	11144	11144
13	1357	11527	11527
14	1357	12783	12783
15	1357	11612	11612
16	1357	13818	13818
17	1357	13672	13672
18	1357	15669	15669
0	1358	3851921	2602046
1	1358	9992	9992
2	1358	21483	21483
3	1358	14699	14699
4	1358	12910	12910
5	1358	18955	18955
6	1358	15104	15104
7	1358	8487	8487
8	1358	8885	8885
9	1358	11198	11198
10	1358	14836	14836
11	1358	13896	13896
12	1358	10767	10767
13	1358	11289	11289
14	1358	12913	12913
15	1358	11759	11759
16	1358	13796	13796
17	1358	13498	13498
18	1358	15516	15516
0	1359	3851023	2613223
1	1359	9917	9917
2	1359	21744	21744
3	1359	14880	14880
4	1359	13057	13057
5	1359	18647	18647
6	1359	15099	15099
7	1359	8606	8606
8	1359	8868	8868
9	1359	11190	11190
10	1359	15144	15144
11	1359	13785	13785
12	1359	11071	11071
13	1359	11522	11522
14	1359	12523	12523
15	1359	11693	11693
16	1359	13831	13831
17	1359	13685	13685
18	1359	15619	15619
0	1360	3851223	2613728
1	1360	10176	10176
2	1360	22095	22095
3	1360	14573	14573
4	1360	12898	12898
5	1360	18935	18935
6	1360	15335	15335
7	1360	8676	8676
8	1360	8814	8814
9	1360	11247	11247
10	1360	14688	14688
11	1360	14069	14069
12	1360	10849	10849
13	1360	11338	11338
14	1360	12600	12600
15	1360	11572	11572
16	1360	13978	13978
17	1360	13554	13554
18	1360	15284	15284
0	1361	3854476	2561736
1	1361	9902	9902
2	1361	21651	21651
3	1361	14918	14918
4	1361	12725	12725
5	1361	18885	18885
6	1361	15003	15003
7	1361	8300	8300
8	1361	8809	8809
9	1361	11175	11175
10	1361	14762	14762
11	1361	13639	13639
12	1361	10633	10633
13	1361	11336	11336
14	1361	12348	12348
15	1361	11146	11146
16	1361	13582	13582
17	1361	13457	13457
18	1361	15157	15157
0	1362	3850398	2600592
1	1362	10067	10067
2	1362	22092	22092
3	1362	14788	14788
4	1362	12915	12915
5	1362	19080	19080
6	1362	15203	15203
7	1362	8632	8632
8	1362	9038	9038
9	1362	11067	11067
10	1362	14763	14763
11	1362	14014	14014
12	1362	10777	10777
13	1362	11484	11484
14	1362	12849	12849
15	1362	11640	11640
16	1362	13713	13713
17	1362	14003	14003
18	1362	15381	15381
0	1363	3854233	2562219
1	1363	9831	9831
2	1363	21382	21382
3	1363	14627	14627
