SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
6	1257	10612	10612
7	1257	6241	6241
8	1257	6517	6517
9	1257	8518	8518
10	1257	11579	11579
11	1257	10285	10285
12	1257	8073	8073
13	1257	8890	8890
14	1257	9747	9747
15	1257	9193	9193
16	1257	10682	10682
17	1257	9968	9968
18	1257	12331	12331
0	1258	3918257	1893746
1	1258	7050	7050
2	1258	13250	13250
3	1258	10722	10722
4	1258	9471	9471
5	1258	12379	12379
6	1258	10513	10513
7	1258	6059	6059
8	1258	6474	6474
9	1258	8546	8546
10	1258	11466	11466
11	1258	10289	10289
12	1258	8080	8080
13	1258	8505	8505
14	1258	9496	9496
15	1258	8854	8854
16	1258	10462	10462
17	1258	9965	9965
18	1258	12066	12066
0	1259	3919826	1885000
1	1259	6977	6977
2	1259	12958	12958
3	1259	10568	10568
4	1259	9460	9460
5	1259	12248	12248
6	1259	10606	10606
7	1259	6081	6081
8	1259	6388	6388
9	1259	8390	8390
10	1259	11407	11407
11	1259	10072	10072
12	1259	7808	7808
13	1259	8653	8653
14	1259	9313	9313
15	1259	8770	8770
16	1259	10364	10364
17	1259	9792	9792
18	1259	12223	12223
0	1260	3919511	1884759
1	1260	7183	7183
2	1260	12920	12920
3	1260	10541	10541
4	1260	9400	9400
5	1260	12203	12203
6	1260	10569	10569
7	1260	6074	6074
8	1260	6238	6238
9	1260	8281	8281
10	1260	11298	11298
11	1260	9965	9965
12	1260	8130	8130
13	1260	8601	8601
14	1260	9419	9419
15	1260	8999	8999
16	1260	10416	10416
17	1260	9864	9864
18	1260	12292	12292
0	1261	3920114	1886541
1	1261	7113	7113
2	1261	12834	12834
3	1261	10634	10634
4	1261	9278	9278
5	1261	12114	12114
6	1261	10527	10527
7	1261	6168	6168
8	1261	6335	6335
9	1261	8441	8441
10	1261	11146	11146
11	1261	9922	9922
12	1261	7844	7844
13	1261	8478	8478
14	1261	9453	9453
15	1261	8894	8894
16	1261	10545	10545
17	1261	9841	9841
18	1261	12223	12223
0	1262	3918393	1903385
1	1262	7080	7080
2	1262	13001	13001
3	1262	10829	10829
4	1262	9413	9413
5	1262	12403	12403
6	1262	10607	10607
7	1262	6209	6209
8	1262	6239	6239
9	1262	8486	8486
10	1262	11455	11455
11	1262	9960	9960
12	1262	7895	7895
13	1262	8675	8675
14	1262	9441	9441
15	1262	8962	8962
16	1262	10702	10702
17	1262	9856	9856
18	1262	12298	12298
0	1263	3922348	1860268
1	1263	6985	6985
2	1263	12754	12754
3	1263	10746	10746
4	1263	9095	9095
5	1263	11857	11857
6	1263	10381	10381
7	1263	5934	5934
8	1263	6227	6227
9	1263	8286	8286
10	1263	11284	11284
11	1263	9907	9907
12	1263	7908	7908
13	1263	8358	8358
14	1263	9332	9332
15	1263	8552	8552
16	1263	10264	10264
17	1263	9790	9790
18	1263	11896	11896
0	1264	3925940	1812538
1	1264	6882	6882
2	1264	12191	12191
3	1264	10178	10178
4	1264	8993	8993
5	1264	11498	11498
6	1264	10103	10103
7	1264	5873	5873
8	1264	6262	6262
9	1264	8038	8038
10	1264	11002	11002
11	1264	9726	9726
12	1264	7712	7712
13	1264	8219	8219
14	1264	9166	9166
15	1264	8464	8464
16	1264	10050	10050
17	1264	9558	9558
18	1264	12049	12049
0	1265	3929754	1765533
1	1265	6773	6773
2	1265	11952	11952
3	1265	10250	10250
4	1265	8800	8800
5	1265	11165	11165
6	1265	9823	9823
7	1265	5722	5722
8	1265	5965	5965
9	1265	7892	7892
10	1265	10677	10677
11	1265	9558	9558
12	1265	7309	7309
13	1265	8224	8224
14	1265	8786	8786
15	1265	8375	8375
16	1265	9874	9874
17	1265	9411	9411
18	1265	11594	11594
0	1266	3934571	1733573
1	1266	6356	6356
2	1266	11401	11401
3	1266	9937	9937
4	1266	8527	8527
5	1266	11035	11035
6	1266	9568	9568
7	1266	5616	5616
8	1266	5912	5912
9	1266	7778	7778
10	1266	10357	10357
11	1266	9003	9003
12	1266	7327	7327
13	1266	7894	7894
14	1266	8770	8770
15	1266	8172	8172
16	1266	9605	9605
17	1266	8890	8890
18	1266	11185	11185
0	1267	3934504	1727651
1	1267	6538	6538
2	1267	11443	11443
3	1267	10071	10071
4	1267	8462	8462
5	1267	10928	10928
6	1267	9573	9573
7	1267	5593	5593
8	1267	5887	5887
9	1267	7703	7703
10	1267	10328	10328
11	1267	9121	9121
12	1267	7306	7306
13	1267	7832	7832
14	1267	8602	8602
15	1267	8232	8232
16	1267	9638	9638
17	1267	8859	8859
18	1267	11284	11284
0	1268	3935298	1717700
1	1268	6426	6426
2	1268	11615	11615
3	1268	9782	9782
4	1268	8461	8461
5	1268	10856	10856
6	1268	9566	9566
7	1268	5333	5333
8	1268	5822	5822
9	1268	7657	7657
10	1268	10258	10258
11	1268	9159	9159
12	1268	7321	7321
13	1268	7843	7843
14	1268	8611	8611
15	1268	8135	8135
16	1268	9678	9678
17	1268	9028	9028
18	1268	11055	11055
0	1269	3939470	1681043
1	1269	6276	6276
2	1269	10899	10899
3	1269	9526	9526
4	1269	8300	8300
5	1269	10658	10658
6	1269	9271	9271
7	1269	5332	5332
8	1269	5566	5566
9	1269	7761	7761
10	1269	10253	10253
11	1269	8975	8975
12	1269	7174	7174
13	1269	7472	7472
14	1269	8289	8289
15	1269	7848	7848
16	1269	9234	9234
17	1269	8664	8664
18	1269	10936	10936
0	1270	3941369	1661318
1	1270	6139	6139
2	1270	10957	10957
3	1270	9365	9365
4	1270	8254	8254
5	1270	10589	10589
6	1270	8984	8984
7	1270	5264	5264
8	1270	5486	5486
9	1270	7340	7340
10	1270	10206	10206
11	1270	8916	8916
12	1270	6861	6861
13	1270	7412	7412
14	1270	8321	8321
15	1270	7910	7910
16	1270	9149	9149
17	1270	8527	8527
18	1270	10855	10855
0	1271	3943616	1619275
1	1271	6028	6028
2	1271	10782	10782
3	1271	9290	9290
4	1271	8138	8138
5	1271	10181	10181
6	1271	8895	8895
7	1271	5366	5366
8	1271	5285	5285
9	1271	7474	7474
10	1271	9925	9925
11	1271	8497	8497
12	1271	6928	6928
13	1271	7383	7383
14	1271	8062	8062
15	1271	7622	7622
16	1271	9230	9230
17	1271	8419	8419
18	1271	10783	10783
0	1272	3946769	1578977
1	1272	5978	5978
2	1272	10453	10453
3	1272	9104	9104
4	1272	7984	7984
5	1272	9994	9994
6	1272	8746	8746
7	1272	4851	4851
8	1272	5349	5349
9	1272	7135	7135
10	1272	9746	9746
11	1272	8432	8432
12	1272	6686	6686
13	1272	7302	7302
14	1272	8056	8056
15	1272	7661	7661
16	1272	8895	8895
17	1272	8235	8235
18	1272	10528	10528
0	1273	3950410	1545087
1	1273	5861	5861
2	1273	9963	9963
3	1273	8887	8887
4	1273	7915	7915
5	1273	9676	9676
6	1273	8591	8591
7	1273	5044	5044
8	1273	5154	5154
9	1273	7010	7010
10	1273	9584	9584
11	1273	8183	8183
12	1273	6616	6616
13	1273	7135	7135
14	1273	7742	7742
15	1273	7478	7478
16	1273	8587	8587
17	1273	7988	7988
18	1273	10080	10080
0	1274	3953550	1506771
1	1274	5660	5660
2	1274	9690	9690
3	1274	8587	8587
4	1274	7480	7480
5	1274	9389	9389
6	1274	8239	8239
7	1274	4810	4810
8	1274	5156	5156
9	1274	6899	6899
10	1274	9619	9619
11	1274	8071	8071
12	1274	6414	6414
13	1274	6843	6843
14	1274	7669	7669
15	1274	7378	7378
16	1274	8586	8586
17	1274	7705	7705
18	1274	10159	10159
0	1275	3954516	1478186
1	1275	5595	5595
2	1275	9271	9271
3	1275	8658	8658
4	1275	7489	7489
5	1275	9285	9285
6	1275	8062	8062
7	1275	4731	4731
8	1275	5163	5163
9	1275	7017	7017
10	1275	9408	9408
11	1275	7962	7962
12	1275	6411	6411
13	1275	6936	6936
14	1275	7655	7655
15	1275	7137	7137
16	1275	8611	8611
17	1275	7697	7697
18	1275	10300	10300
0	1276	3980361	1213051
1	1276	4500	4500
2	1276	7932	7932
3	1276	6891	6891
4	1276	6050	6050
5	1276	7793	7793
6	1276	6781	6781
7	1276	3802	3802
8	1276	4091	4091
9	1276	5623	5623
10	1276	7549	7549
11	1276	6450	6450
12	1276	5206	5206
13	1276	5479	5479
14	1276	6162	6162
15	1276	5862	5862
16	1276	6990	6990
17	1276	6185	6185
18	1276	8197	8197
0	1277	4051801	1166327
1	1277	1544	1544
2	1277	2761	2761
3	1277	2553	2553
4	1277	2432	2432
5	1277	2704	2704
6	1277	2462	2462
7	1277	1260	1260
8	1277	1408	1408
9	1277	2005	2005
10	1277	2917	2917
11	1277	2337	2337
12	1277	1703	1703
13	1277	1950	1950
14	1277	2182	2182
15	1277	2204	2204
16	1277	2408	2408
17	1277	2115	2115
18	1277	3158	3158
0	1278	4091904	6487
1	1278	0	0
2	1278	0	0
3	1278	0	0
4	1278	0	0
5	1278	0	0
6	1278	0	0
7	1278	0	0
8	1278	0	0
9	1278	0	0
10	1278	0	0
11	1278	0	0
12	1278	0	0
13	1278	0	0
14	1278	0	0
15	1278	0	0
16	1278	0	0
17	1278	0	0
18	1278	0	0
0	1301	3916228	1928460
1	1301	7211	7211
2	1301	12877	12877
3	1301	10869	10869
4	1301	9535	9535
5	1301	12300	12300
6	1301	10633	10633
7	1301	6114	6114
8	1301	6561	6561
9	1301	8748	8748
10	1301	11775	11775
11	1301	10177	10177
12	1301	8225	8225
13	1301	8867	8867
14	1301	9588	9588
15	1301	9132	9132
16	1301	10655	10655
17	1301	9792	9792
18	1301	12617	12617
0	1302	3916540	1908058
1	1302	7279	7279
2	1302	12844	12844
3	1302	10905	10905
4	1302	9569	9569
5	1302	12285	12285
6	1302	10562	10562
7	1302	6273	6273
8	1302	6338	6338
9	1302	8508	8508
10	1302	11676	11676
11	1302	10331	10331
12	1302	8241	8241
13	1302	8855	8855
14	1302	9609	9609
15	1302	9089	9089
16	1302	10567	10567
17	1302	9927	9927
18	1302	12506	12506
0	1303	3916752	1899147
1	1303	7201	7201
2	1303	12795	12795
3	1303	10855	10855
4	1303	9429	9429
5	1303	12114	12114
6	1303	10601	10601
7	1303	6185	6185
8	1303	6356	6356
9	1303	8558	8558
10	1303	11530	11530
11	1303	10461	10461
12	1303	8270	8270
13	1303	8871	8871
14	1303	9636	9636
15	1303	9069	9069
16	1303	10815	10815
17	1303	9911	9911
18	1303	12495	12495
0	1304	3916806	1915814
1	1304	7301	7301
2	1304	12892	12892
3	1304	10807	10807
4	1304	9421	9421
5	1304	12213	12213
6	1304	10675	10675
7	1304	6360	6360
8	1304	6372	6372
9	1304	8479	8479
10	1304	11562	11562
11	1304	10274	10274
12	1304	8160	8160
13	1304	8999	8999
14	1304	9380	9380
15	1304	9053	9053
16	1304	10568	10568
17	1304	10077	10077
18	1304	12505	12505
0	1305	3916568	1908752
1	1305	7107	7107
2	1305	13006	13006
3	1305	10654	10654
4	1305	9612	9612
5	1305	12167	12167
6	1305	10540	10540
7	1305	6073	6073
8	1305	6484	6484
9	1305	8686	8686
10	1305	11687	11687
11	1305	10202	10202
12	1305	8309	8309
13	1305	8895	8895
14	1305	9629	9629
15	1305	9098	9098
16	1305	10760	10760
17	1305	9948	9948
18	1305	12479	12479
0	1306	3916832	1902554
1	1306	7225	7225
2	1306	12905	12905
3	1306	10925	10925
4	1306	9661	9661
5	1306	12554	12554
6	1306	10735	10735
7	1306	6154	6154
8	1306	6473	6473
9	1306	8679	8679
10	1306	11613	11613
11	1306	10215	10215
12	1306	8058	8058
13	1306	8669	8669
14	1306	9472	9472
15	1306	8775	8775
16	1306	10782	10782
17	1306	9893	9893
18	1306	12284	12284
0	1307	3916693	1906854
1	1307	7058	7058
2	1307	13041	13041
3	1307	10850	10850
4	1307	9620	9620
5	1307	12221	12221
6	1307	10679	10679
7	1307	6188	6188
8	1307	6517	6517
9	1307	8702	8702
10	1307	11456	11456
11	1307	10399	10399
12	1307	8001	8001
13	1307	8902	8902
14	1307	9450	9450
15	1307	8871	8871
16	1307	10905	10905
17	1307	9772	9772
18	1307	12579	12579
0	1308	3917877	1910225
1	1308	7168	7168
2	1308	12820	12820
3	1308	10608	10608
4	1308	9457	9457
5	1308	12079	12079
6	1308	10671	10671
7	1308	6120	6120
8	1308	6358	6358
9	1308	8633	8633
10	1308	11605	11605
11	1308	10245	10245
12	1308	8024	8024
13	1308	8851	8851
14	1308	9434	9434
15	1308	8947	8947
16	1308	10546	10546
17	1308	10093	10093
18	1308	12368	12368
0	1309	3918857	1898346
1	1309	7271	7271
2	1309	12708	12708
3	1309	10706	10706
4	1309	9355	9355
5	1309	12140	12140
6	1309	10459	10459
7	1309	5952	5952
8	1309	6485	6485
9	1309	8482	8482
10	1309	11505	11505
11	1309	10023	10023
12	1309	8061	8061
13	1309	8789	8789
14	1309	9310	9310
15	1309	8918	8918
16	1309	10717	10717
17	1309	9924	9924
18	1309	12242	12242
0	1310	3917092	1890317
1	1310	7218	7218
2	1310	13062	13062
3	1310	10848	10848
4	1310	9456	9456
5	1310	12431	12431
6	1310	10688	10688
7	1310	6257	6257
8	1310	6399	6399
9	1310	8527	8527
10	1310	11657	11657
11	1310	10077	10077
12	1310	8161	8161
13	1310	8666	8666
14	1310	9575	9575
15	1310	9042	9042
16	1310	10614	10614
17	1310	10021	10021
18	1310	12113	12113
0	1311	3916784	1904667
1	1311	7163	7163
2	1311	13162	13162
3	1311	11010	11010
4	1311	9355	9355
5	1311	12404	12404
6	1311	10554	10554
7	1311	5990	5990
8	1311	6285	6285
9	1311	8533	8533
10	1311	11773	11773
11	1311	10314	10314
12	1311	8109	8109
13	1311	8778	8778
14	1311	9528	9528
15	1311	9144	9144
16	1311	10759	10759
17	1311	10008	10008
18	1311	12251	12251
0	1312	3918543	1896966
1	1312	7229	7229
2	1312	12908	12908
3	1312	10785	10785
4	1312	9510	9510
5	1312	12076	12076
6	1312	10578	10578
7	1312	6012	6012
8	1312	6398	6398
9	1312	8555	8555
10	1312	11398	11398
11	1312	9826	9826
12	1312	8046	8046
13	1312	8716	8716
14	1312	9520	9520
15	1312	8841	8841
16	1312	10586	10586
17	1312	9873	9873
18	1312	12504	12504
0	1313	3921671	1850155
1	1313	6997	6997
2	1313	12575	12575
3	1313	10884	10884
4	1313	9298	9298
5	1313	12237	12237
6	1313	10046	10046
7	1313	6048	6048
8	1313	6369	6369
9	1313	8220	8220
10	1313	11296	11296
11	1313	9854	9854
12	1313	7703	7703
13	1313	8520	8520
14	1313	9576	9576
15	1313	8664	8664
16	1313	10411	10411
17	1313	9479	9479
18	1313	12056	12056
0	1314	3922149	1844749
1	1314	7153	7153
2	1314	12516	12516
3	1314	10465	10465
4	1314	9252	9252
5	1314	11985	11985
6	1314	10212	10212
7	1314	6016	6016
8	1314	6053	6053
9	1314	8203	8203
10	1314	11575	11575
11	1314	9984	9984
12	1314	7939	7939
13	1314	8483	8483
14	1314	9223	9223
15	1314	8638	8638
16	1314	10423	10423
17	1314	9666	9666
18	1314	11969	11969
0	1315	3921970	1853857
1	1315	7006	7006
2	1315	12371	12371
3	1315	10357	10357
4	1315	9177	9177
5	1315	12080	12080
6	1315	10238	10238
7	1315	5781	5781
8	1315	6211	6211
9	1315	8336	8336
10	1315	11500	11500
11	1315	10074	10074
12	1315	7898	7898
13	1315	8483	8483
14	1315	9373	9373
15	1315	8713	8713
16	1315	10547	10547
17	1315	9584	9584
18	1315	12205	12205
0	1316	3922978	1844673
1	1316	6994	6994
2	1316	12350	12350
3	1316	10637	10637
4	1316	9155	9155
5	1316	11799	11799
6	1316	10250	10250
7	1316	5879	5879
8	1316	6295	6295
9	1316	8299	8299
10	1316	11460	11460
11	1316	9766	9766
12	1316	7816	7816
13	1316	8394	8394
14	1316	9244	9244
15	1316	8726	8726
16	1316	10472	10472
17	1316	9568	9568
18	1316	11822	11822
0	1317	3923143	1841740
1	1317	6971	6971
2	1317	12691	12691
3	1317	10520	10520
4	1317	9271	9271
5	1317	11866	11866
6	1317	10175	10175
7	1317	5865	5865
8	1317	6338	6338
9	1317	8209	8209
10	1317	11105	11105
11	1317	9922	9922
12	1317	7758	7758
13	1317	8529	8529
14	1317	9183	9183
15	1317	8516	8516
16	1317	10371	10371
17	1317	9498	9498
18	1317	11973	11973
0	1318	3920120	1865738
1	1318	7211	7211
2	1318	12558	12558
3	1318	10581	10581
4	1318	9319	9319
5	1318	12037	12037
6	1318	10563	10563
7	1318	5936	5936
8	1318	6229	6229
9	1318	8326	8326
10	1318	11446	11446
11	1318	10084	10084
12	1318	7712	7712
13	1318	8923	8923
14	1318	9365	9365
15	1318	8952	8952
16	1318	10528	10528
17	1318	9787	9787
18	1318	12227	12227
0	1319	3919761	1886964
1	1319	7181	7181
2	1319	12908	12908
3	1319	10615	10615
4	1319	9456	9456
5	1319	12056	12056
6	1319	10453	10453
7	1319	5997	5997
8	1319	6419	6419
9	1319	8298	8298
10	1319	11346	11346
11	1319	10149	10149
12	1319	7901	7901
13	1319	8500	8500
14	1319	9496	9496
15	1319	8905	8905
16	1319	10517	10517
17	1319	9801	9801
18	1319	12145	12145
0	1320	3919079	1891126
1	1320	7256	7256
2	1320	12773	12773
3	1320	10712	10712
4	1320	9407	9407
5	1320	12164	12164
6	1320	10503	10503
7	1320	6176	6176
8	1320	6221	6221
9	1320	8559	8559
10	1320	11498	11498
11	1320	9969	9969
12	1320	8070	8070
13	1320	8647	8647
14	1320	9551	9551
15	1320	8839	8839
16	1320	10505	10505
17	1320	9837	9837
18	1320	12138	12138
0	1321	3916720	1903237
1	1321	7316	7316
2	1321	13187	13187
3	1321	10894	10894
4	1321	9678	9678
5	1321	12095	12095
6	1321	10669	10669
7	1321	6157	6157
8	1321	6480	6480
9	1321	8560	8560
10	1321	11487	11487
11	1321	10195	10195
12	1321	8063	8063
13	1321	8647	8647
14	1321	9640	9640
15	1321	8937	8937
16	1321	10641	10641
17	1321	10149	10149
18	1321	12389	12389
0	1322	3917792	1898095
1	1322	7281	7281
2	1322	12916	12916
3	1322	10905	10905
4	1322	9430	9430
5	1322	12230	12230
6	1322	10486	10486
7	1322	6169	6169
8	1322	6374	6374
9	1322	8384	8384
10	1322	11596	11596
11	1322	10256	10256
12	1322	8056	8056
13	1322	8940	8940
14	1322	9431	9431
15	1322	8824	8824
16	1322	10748	10748
17	1322	9750	9750
18	1322	12336	12336
0	1323	3913945	1941947
1	1323	7402	7402
2	1323	13128	13128
3	1323	11150	11150
4	1323	9647	9647
5	1323	12637	12637
6	1323	10756	10756
7	1323	6259	6259
8	1323	6471	6471
9	1323	8623	8623
10	1323	11661	11661
11	1323	10542	10542
12	1323	8196	8196
13	1323	9081	9081
14	1323	9815	9815
15	1323	9144	9144
16	1323	10907	10907
17	1323	9937	9937
18	1323	12603	12603
0	1324	3912092	1969975
1	1324	7332	7332
2	1324	13703	13703
3	1324	10970	10970
4	1324	9780	9780
5	1324	12742	12742
6	1324	11179	11179
7	1324	6194	6194
8	1324	6538	6538
9	1324	8757	8757
10	1324	12023	12023
11	1324	10666	10666
12	1324	8427	8427
13	1324	9116	9116
14	1324	9791	9791
15	1324	9073	9073
16	1324	10832	10832
17	1324	10084	10084
18	1324	12605	12605
0	1325	3912142	1948546
1	1325	7494	7494
2	1325	13814	13814
3	1325	11227	11227
4	1325	9487	9487
5	1325	12742	12742
6	1325	10922	10922
7	1325	6390	6390
8	1325	6706	6706
9	1325	8788	8788
10	1325	11735	11735
11	1325	10409	10409
12	1325	8346	8346
13	1325	8920	8920
14	1325	9614	9614
15	1325	9271	9271
16	1325	11025	11025
17	1325	10185	10185
18	1325	12687	12687
0	1326	3911157	1978476
1	1326	7460	7460
2	1326	13639	13639
3	1326	11178	11178
4	1326	9845	9845
5	1326	12915	12915
6	1326	11145	11145
7	1326	6324	6324
8	1326	6583	6583
9	1326	8877	8877
10	1326	11961	11961
11	1326	10510	10510
12	1326	8500	8500
13	1326	8905	8905
14	1326	9761	9761
15	1326	9495	9495
16	1326	11031	11031
17	1326	10032	10032
18	1326	12586	12586
0	1327	3909667	2000456
1	1327	7650	7650
2	1327	13753	13753
3	1327	11292	11292
4	1327	9866	9866
5	1327	13159	13159
6	1327	11294	11294
7	1327	6546	6546
8	1327	6863	6863
9	1327	8803	8803
10	1327	11979	11979
11	1327	10482	10482
12	1327	8401	8401
13	1327	9110	9110
14	1327	9859	9859
15	1327	9257	9257
16	1327	11117	11117
17	1327	10404	10404
18	1327	12402	12402
0	1328	3908947	2000262
1	1328	7623	7623
2	1328	13829	13829
3	1328	11146	11146
4	1328	10141	10141
5	1328	13122	13122
6	1328	11264	11264
7	1328	6366	6366
8	1328	6637	6637
9	1328	9004	9004
10	1328	11978	11978
11	1328	10657	10657
12	1328	8441	8441
13	1328	9102	9102
14	1328	10023	10023
15	1328	9372	9372
16	1328	11238	11238
17	1328	10375	10375
18	1328	12639	12639
0	1329	3907502	1999810
1	1329	7591	7591
2	1329	14147	14147
3	1329	11442	11442
4	1329	10038	10038
5	1329	13198	13198
6	1329	11290	11290
7	1329	6413	6413
8	1329	6887	6887
9	1329	8868	8868
10	1329	12316	12316
11	1329	10848	10848
12	1329	8408	8408
13	1329	9293	9293
14	1329	9946	9946
15	1329	9212	9212
16	1329	11066	11066
17	1329	10551	10551
18	1329	12888	12888
0	1330	3902128	2063842
1	1330	7760	7760
2	1330	14952	14952
3	1330	11748	11748
4	1330	10346	10346
5	1330	13527	13527
6	1330	11491	11491
7	1330	6753	6753
8	1330	7295	7295
9	1330	9185	9185
10	1330	12372	12372
11	1330	11155	11155
12	1330	8659	8659
13	1330	9413	9413
14	1330	10113	10113
15	1330	9607	9607
16	1330	11392	11392
17	1330	10787	10787
18	1330	13221	13221
0	1331	3905420	2030636
1	1331	7796	7796
2	1331	14303	14303
3	1331	11366	11366
4	1331	10071	10071
5	1331	13216	13216
6	1331	11527	11527
7	1331	6772	6772
8	1331	6940	6940
9	1331	9273	9273
10	1331	12152	12152
11	1331	10751	10751
12	1331	8558	8558
13	1331	9300	9300
14	1331	10130	10130
15	1331	9553	9553
16	1331	11216	11216
17	1331	10488	10488
18	1331	13072	13072
0	1332	3907197	1999599
1	1332	7564	7564
2	1332	13914	13914
3	1332	11480	11480
4	1332	10027	10027
5	1332	13103	13103
6	1332	11445	11445
7	1332	6591	6591
8	1332	6930	6930
9	1332	9048	9048
10	1332	12219	12219
11	1332	10790	10790
12	1332	8431	8431
13	1332	9267	9267
14	1332	10091	10091
15	1332	9392	9392
16	1332	10997	10997
17	1332	10580	10580
18	1332	12838	12838
0	1333	3906877	2014597
1	1333	7680	7680
2	1333	14267	14267
3	1333	11518	11518
4	1333	9961	9961
5	1333	13124	13124
6	1333	11275	11275
7	1333	6676	6676
8	1333	6724	6724
9	1333	9001	9001
10	1333	12005	12005
11	1333	10752	10752
12	1333	8592	8592
13	1333	9147	9147
14	1333	10053	10053
15	1333	9461	9461
16	1333	11326	11326
17	1333	10515	10515
18	1333	12950	12950
0	1334	3901775	2094352
1	1334	7917	7917
2	1334	14921	14921
3	1334	11690	11690
4	1334	10438	10438
5	1334	13717	13717
6	1334	11663	11663
7	1334	6867	6867
8	1334	7001	7001
9	1334	9196	9196
10	1334	12556	12556
11	1334	11057	11057
12	1334	8616	8616
13	1334	9450	9450
14	1334	10245	10245
15	1334	9626	9626
16	1334	11457	11457
17	1334	10830	10830
18	1334	12882	12882
0	1335	3903043	2086836
1	1335	7847	7847
2	1335	14722	14722
3	1335	11639	11639
4	1335	10377	10377
5	1335	13520	13520
6	1335	11480	11480
7	1335	6667	6667
8	1335	6849	6849
9	1335	9033	9033
10	1335	12389	12389
11	1335	11067	11067
12	1335	8658	8658
13	1335	9559	9559
14	1335	10169	10169
15	1335	9482	9482
16	1335	11609	11609
17	1335	10604	10604
18	1335	13190	13190
0	1336	3901494	2097071
1	1336	7906	7906
2	1336	15052	15052
3	1336	11738	11738
4	1336	10399	10399
5	1336	13657	13657
6	1336	11759	11759
7	1336	6685	6685
8	1336	7154	7154
9	1336	9206	9206
10	1336	12459	12459
11	1336	10959	10959
12	1336	8819	8819
13	1336	9356	9356
14	1336	10338	10338
15	1336	9565	9565
16	1336	11427	11427
17	1336	10854	10854
18	1336	13077	13077
0	1337	3903257	2078462
1	1337	7792	7792
2	1337	14769	14769
3	1337	11771	11771
4	1337	10232	10232
5	1337	13686	13686
6	1337	11494	11494
7	1337	6696	6696
8	1337	7071	7071
9	1337	8924	8924
10	1337	12057	12057
11	1337	11130	11130
12	1337	8616	8616
13	1337	9411	9411
14	1337	10366	10366
15	1337	9459	9459
16	1337	11351	11351
17	1337	10908	10908
18	1337	12914	12914
0	1338	3903207	2082935
1	1338	7773	7773
2	1338	14837	14837
3	1338	11498	11498
4	1338	10397	10397
5	1338	13757	13757
6	1338	11471	11471
7	1338	6634	6634
8	1338	6865	6865
9	1338	9214	9214
10	1338	12321	12321
11	1338	10991	10991
12	1338	8744	8744
13	1338	9485	9485
14	1338	10119	10119
15	1338	9642	9642
16	1338	11378	11378
17	1338	10555	10555
18	1338	13016	13016
0	1339	3902647	2098271
1	1339	7932	7932
2	1339	14768	14768
3	1339	11856	11856
4	1339	10099	10099
5	1339	13698	13698
6	1339	11532	11532
7	1339	6806	6806
8	1339	7008	7008
9	1339	8984	8984
10	1339	12617	12617
11	1339	11102	11102
12	1339	8745	8745
13	1339	9380	9380
14	1339	10214	10214
15	1339	9447	9447
16	1339	11233	11233
17	1339	10808	10808
18	1339	13028	13028
0	1340	3903974	2074132
1	1340	7569	7569
2	1340	14819	14819
3	1340	11519	11519
4	1340	10333	10333
5	1340	13664	13664
6	1340	11573	11573
7	1340	6600	6600
8	1340	6969	6969
9	1340	9247	9247
10	1340	12146	12146
11	1340	10888	10888
12	1340	8493	8493
13	1340	9145	9145
14	1340	10225	10225
15	1340	9540	9540
16	1340	11196	11196
17	1340	10863	10863
18	1340	13141	13141
0	1341	3905282	2064265
1	1341	7763	7763
2	1341	14530	14530
3	1341	11708	11708
4	1341	10171	10171
5	1341	13703	13703
6	1341	11339	11339
7	1341	6742	6742
8	1341	6843	6843
9	1341	8872	8872
10	1341	12048	12048
11	1341	11035	11035
12	1341	8446	8446
13	1341	9381	9381
14	1341	9835	9835
15	1341	9433	9433
16	1341	11117	11117
17	1341	10673	10673
18	1341	12983	12983
0	1342	3906138	2051863
1	1342	7624	7624
2	1342	14727	14727
3	1342	11428	11428
4	1342	10101	10101
5	1342	13366	13366
6	1342	11497	11497
7	1342	6539	6539
8	1342	6864	6864
9	1342	8749	8749
10	1342	12197	12197
11	1342	10766	10766
12	1342	8595	8595
13	1342	9285	9285
14	1342	9937	9937
15	1342	9437	9437
16	1342	11150	11150
17	1342	10681	10681
18	1342	12823	12823
0	1343	3905226	2048730
1	1343	7733	7733
2	1343	14590	14590
3	1343	11326	11326
4	1343	10280	10280
5	1343	13748	13748
6	1343	11358	11358
7	1343	6637	6637
8	1343	6935	6935
9	1343	9127	9127
10	1343	12312	12312
11	1343	10811	10811
12	1343	8572	8572
13	1343	9183	9183
14	1343	10148	10148
15	1343	9519	9519
16	1343	11101	11101
17	1343	10423	10423
18	1343	12875	12875
0	1344	3907115	2040610
1	1344	7417	7417
2	1344	14358	14358
3	1344	11500	11500
4	1344	9821	9821
5	1344	13607	13607
6	1344	11492	11492
7	1344	6624	6624
8	1344	7026	7026
9	1344	8971	8971
10	1344	11881	11881
11	1344	10718	10718
12	1344	8548	8548
13	1344	9153	9153
14	1344	10152	10152
15	1344	9335	9335
16	1344	11110	11110
17	1344	10439	10439
18	1344	12637	12637
0	1345	3914071	1951184
1	1345	7253	7253
2	1345	13913	13913
3	1345	10869	10869
4	1345	9744	9744
5	1345	12718	12718
6	1345	11020	11020
7	1345	6183	6183
8	1345	6643	6643
9	1345	8732	8732
10	1345	11687	11687
11	1345	10341	10341
12	1345	8274	8274
