[Header],,,,,,
INVESTIGATOR NAME,BeadStudio User,,,,,
PROJECT NAME,ORID0036-05_Neuromed_PT02,,,,,
EXPERIMENT NAME,ORID0036-05_Neuromed_PT02,,,,,
DATE,2025023,,,,,
[Manifests],,,,,,
A,EPIC-8v2-0_A2.bpm,,,,,
[Data],,,,,,
Sample_Name,Sample_Plate,Sample_Well,Sample_Group,Pool_ID,Sentrix_ID,Sentrix_Position
213265,,,208564280061,,208564280061,R01C01
214180,,,208564280061,,208564280061,R02C01
253265,,,208564280061,,208564280061,R03C01
254180,,,208564280061,,208564280061,R04C01
410612,,,208564280061,,208564280061,R05C01
214131,,,208564280061,,208564280061,R06C01
240723,,,208564280061,,208564280061,R07C01
254131,,,208564280061,,208564280061,R08C01
207313,,,208564280062,,208564280062,R01C01
400207,,,208564280062,,208564280062,R02C01
247313,,,208564280062,,208564280062,R03C01
410700,,,208564280062,,208564280062,R04C01
216883,,,208564280062,,208564280062,R05C01
203431,,,208564280062,,208564280062,R06C01
256883,,,208564280062,,208564280062,R07C01
243431,,,208564280062,,208564280062,R08C01
411237,,,208564290015,,208564290015,R01C01
201809,,,208564290015,,208564290015,R02C01
241284,,,208564290015,,208564290015,R03C01
241809,,,208564290015,,208564290015,R04C01
206844,,,208564290015,,208564290015,R05C01
201679,,,208564290015,,208564290015,R06C01
246844,,,208564290015,,208564290015,R07C01
241679,,,208564290015,,208564290015,R08C01
206447,,,208564280057,,208564280057,R01C01
217954,,,208564280057,,208564280057,R02C01
400462,,,208564280057,,208564280057,R03C01
257954,,,208564280057,,208564280057,R04C01
202582,,,208564280057,,208564280057,R05C01
206774,,,208564280057,,208564280057,R06C01
242582,,,208564280057,,208564280057,R07C01
246774,,,208564280057,,208564280057,R08C01
poolW,,,208564290024,,208564290024,R01C01
203074,,,208564290024,,208564290024,R02C01
poolM,,,208564290024,,208564290024,R03C01
243074,,,208564290024,,208564290024,R04C01
204933,,,208564290024,,208564290024,R05C01
205646,,,208564290024,,208564290024,R06C01
244933,,,208564290024,,208564290024,R07C01
245646,,,208564290024,,208564290024,R08C01
207747,,,208564290169,,208564290169,R01C01
201890,,,208564290169,,208564290169,R02C01
247747,,,208564290169,,208564290169,R03C01
241890,,,208564290169,,208564290169,R04C01
217339,,,208564290169,,208564290169,R05C01
410928,,,208564290169,,208564290169,R06C01
401936,,,208564290169,,208564290169,R07C01
240821,,,208564290169,,208564290169,R08C01
203874,,,208564290002,,208564290002,R01C01
202405,,,208564290002,,208564290002,R02C01
243874,,,208564290002,,208564290002,R03C01
242405,,,208564290002,,208564290002,R04C01
203334,,,208564290002,,208564290002,R05C01
400693,,,208564290002,,208564290002,R06C01
243334,,,208564290002,,208564290002,R07C01
204640,,,208564290002,,208564290002,R08C01
204853,,,208564290010,,208564290010,R01C01
410274,,,208564290010,,208564290010,R02C01
202116,,,208564290010,,208564290010,R03C01
240263,,,208564290010,,208564290010,R04C01
242116,,,208564290010,,208564290010,R05C01
205967,,,208564290010,,208564290010,R06C01
204599,,,208564290010,,208564290010,R07C01
245967,,,208564290010,,208564290010,R08C01
204698,,,208564290120,,208564290120,R01C01
201709,,,208564290120,,208564290120,R02C01
244698,,,208564290120,,208564290120,R03C01
241709,,,208564290120,,208564290120,R04C01
207609,,,208564290120,,208564290120,R05C01
210875,,,208564290120,,208564290120,R06C01
247609,,,208564290120,,208564290120,R07C01
400917,,,208564290120,,208564290120,R08C01
411097,,,208564290055,,208564290055,R01C01
411230,,,208564290055,,208564290055,R02C01
241170,,,208564290055,,208564290055,R03C01
241330,,,208564290055,,208564290055,R04C01
205552,,,208564290055,,208564290055,R05C01
poolW,,,208564290055,,208564290055,R06C01
245552,,,208564290055,,208564290055,R07C01
poolM,,,208564290055,,208564290055,R08C01
209123,,,208564290008,,208564290008,R01C01
201417,,,208564290008,,208564290008,R02C01
204115,,,208564290008,,208564290008,R03C01
241417,,,208564290008,,208564290008,R04C01
205824,,,208564290008,,208564290008,R05C01
212607,,,208564290008,,208564290008,R06C01
245824,,,208564290008,,208564290008,R07C01
252607,,,208564290008,,208564290008,R08C01
204271,,,208564290012,,208564290012,R01C01
410877,,,208564290012,,208564290012,R02C01
244271,,,208564290012,,208564290012,R03C01
240584,,,208564290012,,208564290012,R04C01
208761,,,208564290012,,208564290012,R05C01
201740,,,208564290012,,208564290012,R06C01
213649,,,208564290012,,208564290012,R07C01
241740,,,208564290012,,208564290012,R08C01
