SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
62	1355	16727	16727
63	1355	17931	17931
64	1355	15667	15667
65	1355	12784	12784
66	1355	17197	17197
67	1355	10757	10757
68	1355	13567	13567
69	1355	14200	14200
70	1355	15641	15641
71	1355	15737	15737
72	1355	17422	17422
73	1355	11905	11905
74	1355	12855	12855
75	1355	15989	15989
76	1355	13912	13912
77	1355	16942	16942
78	1355	16974	16974
79	1355	17481	17481
80	1355	14298	14298
81	1355	19744	19744
82	1355	21101	21101
83	1355	14317	14317
84	1355	16089	16089
85	1355	13354	13354
86	1355	16039	16039
87	1355	14669	14669
88	1355	17559	17559
89	1355	13148	13148
90	1355	15863	15863
0	1356	2292826	387652
1	1356	17199	17199
2	1356	21512	21512
3	1356	18197	18197
4	1356	19511	19511
5	1356	18008	18008
6	1356	19643	19643
7	1356	20165	20165
8	1356	22831	22831
9	1356	18786	18786
10	1356	18056	18056
11	1356	18753	18753
12	1356	23098	23098
13	1356	23803	23803
14	1356	31960	31960
15	1356	28901	28901
16	1356	23758	23758
17	1356	22659	22659
18	1356	25302	25302
19	1356	22003	22003
20	1356	24458	24458
21	1356	22876	22876
22	1356	26422	26422
23	1356	27821	27821
24	1356	28662	28662
25	1356	22532	22532
26	1356	23759	23759
27	1356	22462	22462
28	1356	18414	18414
29	1356	18154	18154
30	1356	18521	18521
31	1356	19445	19445
32	1356	19187	19187
33	1356	18954	18954
34	1356	18103	18103
35	1356	23379	23379
36	1356	23026	23026
37	1356	19734	19734
38	1356	24598	24598
39	1356	30013	30013
40	1356	25882	25882
41	1356	24769	24769
42	1356	21735	21735
43	1356	22225	22225
44	1356	22914	22914
45	1356	22543	22543
46	1356	26262	26262
47	1356	21591	21591
48	1356	22088	22088
49	1356	18238	18238
50	1356	20417	20417
51	1356	21921	21921
52	1356	21640	21640
53	1356	21298	21298
54	1356	19656	19656
55	1356	28072	28072
56	1356	23932	23932
57	1356	17724	17724
58	1356	23459	23459
59	1356	13561	13561
60	1356	13359	13359
61	1356	18843	18843
62	1356	17083	17083
63	1356	18346	18346
64	1356	16001	16001
65	1356	13190	13190
66	1356	17480	17480
67	1356	11064	11064
68	1356	14231	14231
69	1356	14083	14083
70	1356	16125	16125
71	1356	16373	16373
72	1356	17901	17901
73	1356	12109	12109
74	1356	13455	13455
75	1356	16529	16529
76	1356	14422	14422
77	1356	17526	17526
78	1356	17017	17017
79	1356	18067	18067
80	1356	14651	14651
81	1356	20562	20562
82	1356	21873	21873
83	1356	14481	14481
84	1356	16259	16259
85	1356	13900	13900
86	1356	16319	16319
87	1356	15245	15245
88	1356	18248	18248
89	1356	13343	13343
90	1356	16401	16401
0	1357	2336338	376377
1	1357	16812	16812
2	1357	20897	20897
3	1357	17473	17473
4	1357	19251	19251
5	1357	17223	17223
6	1357	19206	19206
7	1357	19783	19783
8	1357	22594	22594
9	1357	18522	18522
10	1357	17623	17623
11	1357	18230	18230
12	1357	22573	22573
13	1357	23206	23206
14	1357	31444	31444
15	1357	27865	27865
16	1357	23422	23422
17	1357	22139	22139
18	1357	24801	24801
19	1357	21574	21574
20	1357	23481	23481
21	1357	22259	22259
22	1357	25718	25718
23	1357	26892	26892
24	1357	27880	27880
25	1357	21922	21922
26	1357	23258	23258
27	1357	22382	22382
28	1357	18380	18380
29	1357	17872	17872
30	1357	17849	17849
31	1357	19130	19130
32	1357	18631	18631
33	1357	18627	18627
34	1357	17749	17749
35	1357	22338	22338
36	1357	22372	22372
37	1357	18819	18819
38	1357	24205	24205
39	1357	29192	29192
40	1357	25144	25144
41	1357	23874	23874
42	1357	21263	21263
43	1357	21531	21531
44	1357	22274	22274
45	1357	21777	21777
46	1357	25810	25810
47	1357	20919	20919
48	1357	22033	22033
49	1357	17832	17832
50	1357	20295	20295
51	1357	21710	21710
52	1357	20993	20993
53	1357	20767	20767
54	1357	19343	19343
55	1357	27747	27747
56	1357	23422	23422
57	1357	17386	17386
58	1357	22352	22352
59	1357	13054	13054
60	1357	13388	13388
61	1357	18345	18345
62	1357	16803	16803
63	1357	17761	17761
64	1357	15604	15604
65	1357	13013	13013
66	1357	16935	16935
67	1357	10935	10935
68	1357	13719	13719
69	1357	13863	13863
70	1357	15594	15594
71	1357	15910	15910
72	1357	17448	17448
73	1357	11848	11848
74	1357	13029	13029
75	1357	16223	16223
76	1357	13853	13853
77	1357	17000	17000
78	1357	16814	16814
79	1357	17718	17718
80	1357	14421	14421
81	1357	19621	19621
82	1357	21572	21572
83	1357	14232	14232
84	1357	15815	15815
85	1357	13664	13664
86	1357	15930	15930
87	1357	14694	14694
88	1357	17664	17664
89	1357	12965	12965
90	1357	16065	16065
0	1358	2312224	378301
1	1358	17105	17105
2	1358	21303	21303
3	1358	17715	17715
4	1358	19250	19250
5	1358	17590	17590
6	1358	19202	19202
7	1358	20185	20185
8	1358	22740	22740
9	1358	18660	18660
10	1358	17691	17691
11	1358	18301	18301
12	1358	22701	22701
13	1358	23801	23801
14	1358	31942	31942
15	1358	28633	28633
16	1358	23827	23827
17	1358	22057	22057
18	1358	25030	25030
19	1358	21750	21750
20	1358	23869	23869
21	1358	22329	22329
22	1358	25884	25884
23	1358	27634	27634
24	1358	28007	28007
25	1358	22048	22048
26	1358	23434	23434
27	1358	22213	22213
28	1358	18544	18544
29	1358	17948	17948
30	1358	18139	18139
31	1358	19234	19234
32	1358	18871	18871
33	1358	18566	18566
34	1358	17815	17815
35	1358	22691	22691
36	1358	22626	22626
37	1358	19061	19061
38	1358	24840	24840
39	1358	29683	29683
40	1358	25688	25688
41	1358	24185	24185
42	1358	21718	21718
43	1358	21727	21727
44	1358	22616	22616
45	1358	21865	21865
46	1358	25983	25983
47	1358	21571	21571
48	1358	22040	22040
49	1358	18346	18346
50	1358	20401	20401
51	1358	21746	21746
52	1358	21265	21265
53	1358	21219	21219
54	1358	19427	19427
55	1358	27820	27820
56	1358	23824	23824
57	1358	17491	17491
58	1358	23079	23079
59	1358	13405	13405
60	1358	13535	13535
61	1358	18501	18501
62	1358	16736	16736
63	1358	18344	18344
64	1358	15995	15995
65	1358	13314	13314
66	1358	17629	17629
67	1358	10864	10864
68	1358	14020	14020
69	1358	14056	14056
70	1358	15861	15861
71	1358	16483	16483
72	1358	17734	17734
73	1358	11845	11845
74	1358	13167	13167
75	1358	16514	16514
76	1358	14186	14186
77	1358	17390	17390
78	1358	17153	17153
79	1358	18153	18153
80	1358	14449	14449
81	1358	20190	20190
82	1358	21605	21605
83	1358	14560	14560
84	1358	16270	16270
85	1358	14158	14158
86	1358	16318	16318
87	1358	14867	14867
88	1358	17966	17966
89	1358	13114	13114
90	1358	16368	16368
0	1359	2288633	385498
1	1359	17253	17253
2	1359	21374	21374
3	1359	18206	18206
4	1359	19431	19431
5	1359	17951	17951
6	1359	19766	19766
7	1359	20468	20468
8	1359	22578	22578
9	1359	19158	19158
10	1359	18244	18244
11	1359	18750	18750
12	1359	23349	23349
13	1359	23806	23806
14	1359	32623	32623
15	1359	29064	29064
16	1359	23919	23919
17	1359	22527	22527
18	1359	25274	25274
19	1359	22191	22191
20	1359	23882	23882
21	1359	22826	22826
22	1359	26314	26314
23	1359	27887	27887
24	1359	28245	28245
25	1359	22052	22052
26	1359	23730	23730
27	1359	22501	22501
28	1359	18705	18705
29	1359	18691	18691
30	1359	18610	18610
31	1359	19461	19461
32	1359	19243	19243
33	1359	19116	19116
34	1359	18193	18193
35	1359	23186	23186
36	1359	23060	23060
37	1359	19142	19142
38	1359	24792	24792
39	1359	30211	30211
40	1359	25909	25909
41	1359	24695	24695
42	1359	21959	21959
43	1359	22796	22796
44	1359	22785	22785
45	1359	22338	22338
46	1359	26227	26227
47	1359	21522	21522
48	1359	22521	22521
49	1359	18584	18584
50	1359	20546	20546
51	1359	22074	22074
52	1359	21592	21592
53	1359	21178	21178
54	1359	19698	19698
55	1359	28251	28251
56	1359	24120	24120
57	1359	17772	17772
58	1359	23253	23253
59	1359	13470	13470
60	1359	13809	13809
61	1359	18706	18706
62	1359	17106	17106
63	1359	18458	18458
64	1359	16165	16165
65	1359	13136	13136
66	1359	17494	17494
67	1359	11297	11297
68	1359	14175	14175
69	1359	14365	14365
70	1359	16020	16020
71	1359	16161	16161
72	1359	17751	17751
73	1359	12143	12143
74	1359	13315	13315
75	1359	16584	16584
76	1359	14171	14171
77	1359	17509	17509
78	1359	17410	17410
79	1359	18009	18009
80	1359	14803	14803
81	1359	20524	20524
82	1359	21903	21903
83	1359	14501	14501
84	1359	16488	16488
85	1359	14017	14017
86	1359	16735	16735
87	1359	15123	15123
88	1359	18325	18325
89	1359	13466	13466
90	1359	16533	16533
0	1360	2307016	374525
1	1360	17031	17031
2	1360	21178	21178
3	1360	17876	17876
4	1360	19391	19391
5	1360	17590	17590
6	1360	19286	19286
7	1360	19998	19998
8	1360	22544	22544
9	1360	18829	18829
10	1360	17789	17789
11	1360	18592	18592
12	1360	22780	22780
13	1360	23731	23731
14	1360	32400	32400
15	1360	29063	29063
16	1360	23777	23777
17	1360	22194	22194
18	1360	25014	25014
19	1360	22112	22112
20	1360	23796	23796
21	1360	22538	22538
22	1360	26070	26070
23	1360	27880	27880
24	1360	28012	28012
25	1360	22203	22203
26	1360	23707	23707
27	1360	22309	22309
28	1360	18480	18480
29	1360	17919	17919
30	1360	18208	18208
31	1360	19048	19048
32	1360	18859	18859
33	1360	18958	18958
34	1360	18060	18060
35	1360	23061	23061
36	1360	22978	22978
37	1360	19087	19087
38	1360	24485	24485
39	1360	30069	30069
40	1360	25475	25475
41	1360	24256	24256
42	1360	21938	21938
43	1360	22120	22120
44	1360	22592	22592
45	1360	22287	22287
46	1360	26243	26243
47	1360	21310	21310
48	1360	22361	22361
49	1360	18235	18235
50	1360	20482	20482
51	1360	22270	22270
52	1360	21318	21318
53	1360	21109	21109
54	1360	19150	19150
55	1360	28336	28336
56	1360	23713	23713
57	1360	17466	17466
58	1360	23138	23138
59	1360	13627	13627
60	1360	13499	13499
61	1360	18676	18676
62	1360	16994	16994
63	1360	18191	18191
64	1360	15862	15862
65	1360	13145	13145
66	1360	17397	17397
67	1360	11018	11018
68	1360	13704	13704
69	1360	14212	14212
70	1360	15824	15824
71	1360	16359	16359
72	1360	17822	17822
73	1360	12328	12328
74	1360	13241	13241
75	1360	16432	16432
76	1360	14332	14332
77	1360	17365	17365
78	1360	16986	16986
79	1360	17991	17991
80	1360	14461	14461
81	1360	20256	20256
82	1360	21500	21500
83	1360	14282	14282
84	1360	16290	16290
85	1360	13843	13843
86	1360	16055	16055
87	1360	15056	15056
88	1360	17922	17922
89	1360	13252	13252
90	1360	16265	16265
0	1361	2298504	382360
1	1361	17095	17095
2	1361	21449	21449
3	1361	17983	17983
4	1361	19558	19558
5	1361	17693	17693
6	1361	19360	19360
7	1361	19915	19915
8	1361	22978	22978
9	1361	18895	18895
10	1361	17976	17976
11	1361	18578	18578
12	1361	22774	22774
13	1361	24025	24025
14	1361	32109	32109
15	1361	28983	28983
16	1361	23983	23983
17	1361	22134	22134
18	1361	25027	25027
19	1361	22144	22144
20	1361	24146	24146
21	1361	22608	22608
22	1361	26373	26373
23	1361	27659	27659
24	1361	28328	28328
25	1361	21996	21996
26	1361	23947	23947
27	1361	22356	22356
28	1361	18759	18759
29	1361	18280	18280
30	1361	18340	18340
31	1361	19132	19132
32	1361	18858	18858
33	1361	18825	18825
34	1361	18113	18113
35	1361	22893	22893
36	1361	22991	22991
37	1361	19132	19132
38	1361	24629	24629
39	1361	30024	30024
40	1361	25810	25810
41	1361	24388	24388
42	1361	22010	22010
43	1361	22220	22220
44	1361	22696	22696
45	1361	22360	22360
46	1361	26326	26326
47	1361	21741	21741
48	1361	22341	22341
49	1361	18413	18413
50	1361	20624	20624
51	1361	21918	21918
52	1361	21472	21472
53	1361	21361	21361
54	1361	19519	19519
55	1361	28410	28410
56	1361	23906	23906
57	1361	17567	17567
58	1361	22835	22835
59	1361	13717	13717
60	1361	13742	13742
61	1361	19017	19017
62	1361	16854	16854
63	1361	18270	18270
64	1361	16076	16076
65	1361	13176	13176
66	1361	17374	17374
67	1361	11004	11004
68	1361	13964	13964
69	1361	14319	14319
70	1361	16061	16061
71	1361	16241	16241
72	1361	17558	17558
73	1361	12263	12263
74	1361	13549	13549
75	1361	16521	16521
76	1361	14288	14288
77	1361	17628	17628
78	1361	17016	17016
79	1361	17845	17845
80	1361	14759	14759
81	1361	20311	20311
82	1361	21738	21738
83	1361	14538	14538
84	1361	16406	16406
85	1361	14009	14009
86	1361	16262	16262
87	1361	14893	14893
88	1361	18276	18276
89	1361	13402	13402
90	1361	16358	16358
0	1362	2279161	385306
1	1362	17467	17467
2	1362	21304	21304
3	1362	18244	18244
4	1362	19666	19666
5	1362	18327	18327
6	1362	19929	19929
7	1362	20373	20373
8	1362	22955	22955
9	1362	19062	19062
10	1362	18300	18300
11	1362	18907	18907
12	1362	23450	23450
13	1362	24155	24155
14	1362	32557	32557
15	1362	29299	29299
16	1362	24033	24033
17	1362	22450	22450
18	1362	25201	25201
19	1362	22311	22311
20	1362	24046	24046
21	1362	22730	22730
22	1362	26592	26592
23	1362	27662	27662
24	1362	28504	28504
25	1362	22477	22477
26	1362	24448	24448
27	1362	22811	22811
28	1362	18744	18744
29	1362	18309	18309
30	1362	18468	18468
31	1362	19459	19459
32	1362	19199	19199
33	1362	18847	18847
34	1362	18060	18060
35	1362	23531	23531
36	1362	23368	23368
37	1362	19362	19362
38	1362	25067	25067
39	1362	30560	30560
40	1362	26186	26186
41	1362	24633	24633
42	1362	22340	22340
43	1362	22467	22467
44	1362	22964	22964
45	1362	22724	22724
46	1362	26420	26420
47	1362	21757	21757
48	1362	22823	22823
49	1362	18613	18613
50	1362	20600	20600
51	1362	22108	22108
52	1362	21693	21693
53	1362	21562	21562
54	1362	19611	19611
55	1362	28595	28595
56	1362	24129	24129
57	1362	17692	17692
58	1362	23391	23391
59	1362	13797	13797
60	1362	13689	13689
61	1362	18942	18942
62	1362	16999	16999
63	1362	18272	18272
64	1362	16218	16218
65	1362	13294	13294
66	1362	17573	17573
67	1362	11428	11428
68	1362	14227	14227
69	1362	14323	14323
70	1362	16104	16104
71	1362	16461	16461
72	1362	17946	17946
73	1362	12279	12279
74	1362	13581	13581
75	1362	16585	16585
76	1362	14459	14459
77	1362	17778	17778
78	1362	17288	17288
79	1362	18070	18070
80	1362	15112	15112
81	1362	20499	20499
82	1362	22047	22047
83	1362	14478	14478
84	1362	16444	16444
85	1362	14148	14148
86	1362	16735	16735
87	1362	14996	14996
88	1362	18606	18606
89	1362	13289	13289
90	1362	16534	16534
0	1363	2302470	383298
1	1363	17087	17087
2	1363	21316	21316
3	1363	17768	17768
4	1363	19430	19430
5	1363	17660	17660
6	1363	19523	19523
7	1363	20318	20318
8	1363	22711	22711
9	1363	18675	18675
10	1363	17802	17802
11	1363	18564	18564
12	1363	23006	23006
13	1363	23970	23970
14	1363	32002	32002
15	1363	28627	28627
16	1363	23944	23944
17	1363	22358	22358
18	1363	24754	24754
19	1363	21884	21884
20	1363	23845	23845
21	1363	22761	22761
22	1363	26134	26134
23	1363	27504	27504
24	1363	28330	28330
25	1363	21970	21970
26	1363	23761	23761
27	1363	22255	22255
28	1363	18436	18436
29	1363	18173	18173
30	1363	18217	18217
31	1363	19278	19278
32	1363	18731	18731
33	1363	18959	18959
34	1363	18242	18242
35	1363	22788	22788
36	1363	22841	22841
37	1363	19204	19204
38	1363	24922	24922
39	1363	30126	30126
40	1363	25653	25653
41	1363	24545	24545
42	1363	21683	21683
43	1363	22237	22237
44	1363	22820	22820
45	1363	22429	22429
46	1363	25916	25916
47	1363	21582	21582
48	1363	22479	22479
49	1363	18360	18360
50	1363	20440	20440
51	1363	21994	21994
52	1363	21408	21408
53	1363	21181	21181
54	1363	19544	19544
55	1363	27979	27979
56	1363	24064	24064
57	1363	17781	17781
58	1363	22978	22978
59	1363	13712	13712
60	1363	13651	13651
61	1363	18751	18751
62	1363	17092	17092
63	1363	18065	18065
64	1363	16055	16055
65	1363	13123	13123
66	1363	17426	17426
67	1363	11199	11199
68	1363	14033	14033
69	1363	14053	14053
70	1363	15978	15978
71	1363	16430	16430
72	1363	17825	17825
73	1363	11880	11880
74	1363	13392	13392
75	1363	16565	16565
76	1363	14155	14155
77	1363	17615	17615
78	1363	16760	16760
79	1363	17935	17935
80	1363	14665	14665
81	1363	20217	20217
82	1363	21834	21834
83	1363	14477	14477
84	1363	16262	16262
85	1363	13950	13950
86	1363	16385	16385
87	1363	15079	15079
88	1363	18100	18100
89	1363	13438	13438
90	1363	16383	16383
0	1364	2304708	381437
1	1364	17136	17136
2	1364	21474	21474
3	1364	18035	18035
4	1364	19628	19628
5	1364	17669	17669
6	1364	19650	19650
7	1364	20556	20556
8	1364	22540	22540
9	1364	19174	19174
10	1364	17839	17839
11	1364	18675	18675
12	1364	22768	22768
13	1364	23776	23776
14	1364	31959	31959
15	1364	29082	29082
16	1364	23744	23744
17	1364	22207	22207
18	1364	25135	25135
19	1364	21902	21902
20	1364	23407	23407
21	1364	22762	22762
22	1364	26047	26047
23	1364	27913	27913
24	1364	28300	28300
25	1364	22422	22422
26	1364	23764	23764
27	1364	22250	22250
28	1364	18553	18553
29	1364	18024	18024
30	1364	18278	18278
31	1364	19491	19491
32	1364	18721	18721
33	1364	18946	18946
34	1364	17877	17877
35	1364	22960	22960
36	1364	22916	22916
37	1364	19086	19086
38	1364	24524	24524
39	1364	30424	30424
40	1364	25988	25988
41	1364	24619	24619
42	1364	21772	21772
43	1364	22004	22004
44	1364	22614	22614
45	1364	22336	22336
46	1364	26178	26178
47	1364	21458	21458
48	1364	22263	22263
49	1364	18451	18451
50	1364	20193	20193
51	1364	21755	21755
52	1364	21265	21265
53	1364	21117	21117
54	1364	19217	19217
55	1364	27757	27757
56	1364	23831	23831
57	1364	17621	17621
58	1364	22810	22810
59	1364	13495	13495
60	1364	13631	13631
61	1364	18955	18955
62	1364	16795	16795
63	1364	18123	18123
64	1364	15978	15978
65	1364	13205	13205
66	1364	17399	17399
67	1364	11044	11044
68	1364	13841	13841
69	1364	14310	14310
70	1364	15542	15542
71	1364	16262	16262
72	1364	17518	17518
73	1364	12029	12029
74	1364	13330	13330
75	1364	16231	16231
76	1364	13936	13936
77	1364	17539	17539
78	1364	16973	16973
79	1364	18024	18024
80	1364	14625	14625
81	1364	20245	20245
82	1364	22005	22005
83	1364	14418	14418
84	1364	16511	16511
85	1364	13925	13925
86	1364	16091	16091
87	1364	14952	14952
88	1364	17799	17799
89	1364	13278	13278
90	1364	16324	16324
0	1365	2289304	388726
1	1365	17223	17223
2	1365	21355	21355
3	1365	18366	18366
4	1365	19626	19626
5	1365	17844	17844
6	1365	19504	19504
7	1365	20310	20310
8	1365	22789	22789
9	1365	19074	19074
10	1365	18159	18159
11	1365	18965	18965
12	1365	22914	22914
13	1365	24236	24236
14	1365	32475	32475
15	1365	29383	29383
16	1365	23884	23884
17	1365	22522	22522
18	1365	25138	25138
19	1365	21839	21839
20	1365	23996	23996
21	1365	22925	22925
22	1365	26168	26168
23	1365	27795	27795
24	1365	28591	28591
25	1365	22256	22256
26	1365	23800	23800
27	1365	22686	22686
28	1365	18506	18506
29	1365	18145	18145
30	1365	18754	18754
31	1365	19525	19525
32	1365	18603	18603
33	1365	18999	18999
34	1365	18418	18418
35	1365	23124	23124
36	1365	23027	23027
37	1365	19362	19362
38	1365	24972	24972
39	1365	30294	30294
40	1365	25953	25953
41	1365	24757	24757
42	1365	21800	21800
43	1365	22362	22362
44	1365	22739	22739
45	1365	22317	22317
46	1365	26771	26771
47	1365	21493	21493
48	1365	22677	22677
49	1365	18561	18561
50	1365	20619	20619
51	1365	22175	22175
52	1365	21346	21346
53	1365	21315	21315
54	1365	19657	19657
55	1365	28272	28272
56	1365	23979	23979
57	1365	17656	17656
58	1365	23375	23375
59	1365	13744	13744
60	1365	13774	13774
61	1365	18631	18631
62	1365	17148	17148
63	1365	18218	18218
64	1365	16113	16113
65	1365	13395	13395
66	1365	17368	17368
67	1365	11234	11234
68	1365	14022	14022
69	1365	14284	14284
70	1365	16042	16042
71	1365	16397	16397
72	1365	18052	18052
73	1365	12347	12347
74	1365	13209	13209
75	1365	16490	16490
76	1365	14231	14231
77	1365	17506	17506
78	1365	17098	17098
79	1365	18178	18178
80	1365	14991	14991
81	1365	20070	20070
82	1365	21857	21857
83	1365	14598	14598
84	1365	16395	16395
85	1365	14119	14119
86	1365	16376	16376
87	1365	15276	15276
88	1365	18232	18232
89	1365	13388	13388
90	1365	16441	16441
0	1366	2537727	396669
1	1366	14990	14990
2	1366	18491	18491
3	1366	15889	15889
4	1366	16588	16588
5	1366	15339	15339
6	1366	16950	16950
7	1366	17611	17611
8	1366	20028	20028
9	1366	16229	16229
10	1366	15739	15739
11	1366	15926	15926
12	1366	20014	20014
13	1366	21035	21035
14	1366	27965	27965
15	1366	25090	25090
16	1366	21064	21064
17	1366	19584	19584
18	1366	21867	21867
19	1366	19208	19208
20	1366	20599	20599
21	1366	19811	19811
22	1366	22992	22992
23	1366	24425	24425
24	1366	24895	24895
25	1366	19231	19231
26	1366	20443	20443
27	1366	19427	19427
28	1366	16237	16237
29	1366	15962	15962
30	1366	15966	15966
31	1366	16719	16719
32	1366	14316	14316
33	1366	16435	16435
34	1366	15614	15614
35	1366	19972	19972
36	1366	19950	19950
37	1366	16855	16855
38	1366	21429	21429
39	1366	26120	26120
40	1366	22453	22453
41	1366	21371	21371
42	1366	18624	18624
43	1366	19283	19283
44	1366	19565	19565
45	1366	19432	19432
46	1366	23199	23199
47	1366	18535	18535
48	1366	19457	19457
49	1366	15733	15733
50	1366	17604	17604
51	1366	19275	19275
52	1366	18795	18795
53	1366	18136	18136
54	1366	17030	17030
55	1366	24499	24499
56	1366	20930	20930
57	1366	15193	15193
58	1366	19988	19988
59	1366	11880	11880
60	1366	11737	11737
61	1366	15482	15482
62	1366	14684	14684
63	1366	15756	15756
64	1366	13963	13963
65	1366	11316	11316
66	1366	15108	15108
67	1366	9552	9552
68	1366	12114	12114
69	1366	12284	12284
70	1366	13882	13882
71	1366	14077	14077
72	1366	15450	15450
73	1366	10523	10523
74	1366	11529	11529
75	1366	14604	14604
76	1366	12434	12434
77	1366	15153	15153
78	1366	14436	14436
79	1366	15474	15474
80	1366	12884	12884
81	1366	17242	17242
82	1366	19076	19076
83	1366	12778	12778
84	1366	14461	14461
85	1366	11863	11863
86	1366	14220	14220
87	1366	13072	13072
88	1366	15506	15506
89	1366	11113	11113
90	1366	14417	14417
0	1367	2475283	356254
1	1367	15408	15408
2	1367	19260	19260
3	1367	16213	16213
4	1367	17529	17529
5	1367	16102	16102
6	1367	17417	17417
7	1367	18284	18284
8	1367	20621	20621
9	1367	17376	17376
10	1367	16262	16262
11	1367	17028	17028
12	1367	20503	20503
13	1367	21479	21479
14	1367	28950	28950
15	1367	26243	26243
16	1367	21108	21108
17	1367	20393	20393
18	1367	22927	22927
19	1367	19887	19887
20	1367	21233	21233
21	1367	20483	20483
22	1367	23702	23702
23	1367	25377	25377
24	1367	25639	25639
25	1367	19997	19997
26	1367	21487	21487
27	1367	20198	20198
28	1367	16911	16911
29	1367	16387	16387
30	1367	16487	16487
31	1367	17516	17516
32	1367	16644	16644
33	1367	17252	17252
34	1367	16109	16109
35	1367	20837	20837
36	1367	20570	20570
37	1367	17199	17199
38	1367	22388	22388
39	1367	27426	27426
40	1367	23195	23195
41	1367	22065	22065
42	1367	19449	19449
43	1367	20053	20053
44	1367	20310	20310
45	1367	20212	20212
46	1367	23504	23504
47	1367	19309	19309
48	1367	19896	19896
49	1367	16313	16313
50	1367	18486	18486
51	1367	19900	19900
52	1367	19573	19573
53	1367	18761	18761
54	1367	17604	17604
55	1367	25668	25668
56	1367	21643	21643
57	1367	16147	16147
58	1367	20804	20804
59	1367	12368	12368
60	1367	12082	12082
61	1367	16648	16648
62	1367	15272	15272
63	1367	16656	16656
64	1367	14554	14554
65	1367	11839	11839
66	1367	15600	15600
67	1367	10138	10138
68	1367	12699	12699
69	1367	12826	12826
70	1367	14657	14657
71	1367	14666	14666
72	1367	16209	16209
73	1367	10877	10877
74	1367	11955	11955
75	1367	14804	14804
76	1367	12883	12883
77	1367	15853	15853
78	1367	15143	15143
79	1367	16461	16461
80	1367	13269	13269
81	1367	18287	18287
82	1367	19836	19836
83	1367	12948	12948
84	1367	14745	14745
85	1367	12524	12524
86	1367	14690	14690
87	1367	13464	13464
88	1367	16366	16366
89	1367	12041	12041
90	1367	14537	14537
0	1368	2448786	351366
1	1368	15882	15882
2	1368	19685	19685
3	1368	16265	16265
4	1368	17952	17952
5	1368	16115	16115
6	1368	17748	17748
7	1368	18005	18005
8	1368	20791	20791
9	1368	17431	17431
10	1368	16257	16257
11	1368	16919	16919
12	1368	21168	21168
13	1368	21788	21788
14	1368	29726	29726
15	1368	26416	26416
16	1368	21659	21659
17	1368	20594	20594
18	1368	23360	23360
19	1368	20022	20022
20	1368	21928	21928
21	1368	20869	20869
22	1368	24138	24138
23	1368	25792	25792
24	1368	26436	26436
25	1368	20410	20410
26	1368	21910	21910
27	1368	20518	20518
28	1368	16888	16888
29	1368	16898	16898
30	1368	16806	16806
31	1368	17841	17841
32	1368	16967	16967
33	1368	17373	17373
34	1368	16347	16347
35	1368	21473	21473
36	1368	20906	20906
37	1368	17600	17600
38	1368	22828	22828
39	1368	27852	27852
40	1368	23488	23488
41	1368	22565	22565
42	1368	19976	19976
43	1368	20506	20506
44	1368	20424	20424
45	1368	20760	20760
46	1368	24198	24198
47	1368	19659	19659
48	1368	20641	20641
49	1368	16704	16704
50	1368	18956	18956
51	1368	20415	20415
52	1368	19605	19605
53	1368	19308	19308
54	1368	18047	18047
55	1368	26169	26169
56	1368	21916	21916
57	1368	16469	16469
58	1368	20827	20827
59	1368	12480	12480
60	1368	12570	12570
61	1368	17182	17182
62	1368	15623	15623
63	1368	16911	16911
64	1368	14540	14540
65	1368	11963	11963
66	1368	15499	15499
67	1368	10157	10157
68	1368	12722	12722
69	1368	13032	13032
70	1368	14568	14568
71	1368	14787	14787
72	1368	16429	16429
73	1368	10823	10823
74	1368	12114	12114
75	1368	15292	15292
76	1368	13032	13032
77	1368	16054	16054
78	1368	15217	15217
79	1368	16585	16585
80	1368	13340	13340
81	1368	18767	18767
82	1368	19986	19986
83	1368	13286	13286
84	1368	14752	14752
85	1368	12500	12500
86	1368	15105	15105
87	1368	13712	13712
88	1368	16824	16824
89	1368	12041	12041
90	1368	15029	15029
0	1369	2367925	348816
1	1369	16615	16615
2	1369	20406	20406
3	1369	17546	17546
4	1369	18477	18477
5	1369	17090	17090
6	1369	18549	18549
7	1369	19648	19648
8	1369	21730	21730
9	1369	18185	18185
10	1369	17334	17334
11	1369	17994	17994
12	1369	21942	21942
13	1369	22784	22784
14	1369	31054	31054
15	1369	27751	27751
16	1369	22961	22961
17	1369	21444	21444
18	1369	24423	24423
19	1369	21520	21520
20	1369	22997	22997
21	1369	21855	21855
22	1369	25377	25377
23	1369	26665	26665
24	1369	27348	27348
25	1369	21113	21113
26	1369	23204	23204
27	1369	21627	21627
28	1369	17906	17906
29	1369	17664	17664
30	1369	17905	17905
31	1369	18574	18574
32	1369	18301	18301
33	1369	18169	18169
34	1369	17351	17351
35	1369	22135	22135
36	1369	21942	21942
37	1369	18392	18392
38	1369	23660	23660
39	1369	28861	28861
40	1369	24704	24704
41	1369	23839	23839
42	1369	21246	21246
43	1369	21254	21254
44	1369	21877	21877
45	1369	21514	21514
46	1369	25187	25187
47	1369	20541	20541
48	1369	21719	21719
49	1369	17376	17376
50	1369	19560	19560
51	1369	21332	21332
52	1369	20715	20715
53	1369	20450	20450
54	1369	18549	18549
55	1369	27072	27072
